@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 3 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10_clusterMembership-weka.filters.unsupervised.attribute.ClusterMembership-I8-Wweka.clusterers.EM---I100-N-1-X13-max-1-ll-cv1.0E-6-ll-iter1.0E-6-M1.0E-6-K10-num-slots1-S100'

@attribute pCluster_3_0 numeric
@attribute pCluster_3_1 numeric
@attribute pCluster_4_0 numeric
@attribute pCluster_4_1 numeric
@attribute pCluster_4_2 numeric
@attribute pCluster_4_3 numeric
@attribute pCluster_5_0 numeric
@attribute pCluster_5_1 numeric
@attribute pCluster_5_2 numeric
@attribute pCluster_5_3 numeric
@attribute pCluster_5_4 numeric
@attribute pCluster_5_5 numeric
@attribute pCluster_5_6 numeric
@attribute pCluster_5_7 numeric
@attribute pCluster_5_8 numeric
@attribute pCluster_6_0 numeric
@attribute pCluster_6_1 numeric
@attribute pCluster_6_2 numeric
@attribute pCluster_6_3 numeric
@attribute pCluster_6_4 numeric
@attribute pCluster_6_5 numeric
@attribute pCluster_6_6 numeric
@attribute pCluster_6_7 numeric
@attribute pCluster_6_8 numeric
@attribute pCluster_7_0 numeric
@attribute pCluster_7_1 numeric
@attribute pCluster_7_2 numeric
@attribute pCluster_7_3 numeric
@attribute pCluster_7_4 numeric
@attribute pCluster_7_5 numeric
@attribute pCluster_7_6 numeric
@attribute pCluster_7_7 numeric
@attribute pCluster_7_8 numeric
@attribute pCluster_8_0 numeric
@attribute pCluster_8_1 numeric
@attribute pCluster_8_2 numeric
@attribute pCluster_9_0 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
0,0.000309,0.000002,0.003238,0.028283,0.000003,0.297816,0.000011,0,0.000034,0,0.073589,0.000339,0,0.023215,0.000031,0.000211,0.000128,0.000028,0.000996,0.006009,0.195518,0.192701,0.0085,0,0.001403,0,0.150298,0.004636,0,0.00001,0,0.000001,0.002275,0.000002,0.010413,0,5
0.000001,0.000149,0,0.019309,0.007521,0.000008,0.002728,0.000021,0.001074,0.000113,0.000068,0.198275,0.000827,0.014125,0.019242,0.000003,0.000002,0.014202,0.03635,0.005243,0.038382,0.159314,0.000553,0.305284,0,0.000005,0,0.048819,0.122829,0,0,0.000171,0.000006,0.001707,0.000398,0.003079,0.000192,5
0,0.00401,0,0.007882,0.025576,0.000005,0.004824,0.000106,0.000019,0.000008,0,0.50257,0.000693,0,0.000087,0.000002,0.006246,0.056668,0.001001,0.001877,0.00001,0.086783,0.000033,0.002343,0,0,0,0.000055,0.001439,0,0,0.000625,0.293462,0.000001,0.003673,0,0,4
0,0.006191,0,0.008844,0.009118,0.000008,0.000979,0.000004,0.000001,0.000001,0,0.429114,0.003483,0,0.00008,0,0.000106,0.280984,0.000135,0.004407,0.000011,0.022116,0,0.011201,0,0,0,0.000008,0.000932,0,0,0.044786,0.133626,0.000008,0.043618,0,0.000237,6
0,0.00086,0,0.004901,0.000252,0.000008,0.000033,0.000002,0.000002,0.000007,0,0.201414,0.000396,0,0.000001,0,0.000009,0.568447,0.001262,0.001136,0.000001,0.001677,0.000004,0.002489,0,0,0,0.000008,0.004551,0,0,0.137507,0.007874,0.000007,0.065845,0,0.001308,7
0.000003,0.000516,0,0.007561,0.001331,0.000015,0.000001,0.001675,0.331526,0.000048,0,0.033396,0.000212,0,0.000003,0,0.000347,0.005884,0.603516,0.00196,0.000352,0.001229,0,0.001502,0.003665,0,0,0.000002,0.001115,0,0,0,0.00393,0,0.000069,0.00011,0.000031,5
0.000002,0.001759,0,0.05545,0.024351,0.000034,0.004972,0.000057,0.001583,0.000019,0,0.30755,0.006073,0.000195,0.102646,0,0.000004,0.007907,0.010206,0.016796,0.023395,0.12909,0.000001,0.26669,0,0.000002,0.000025,0.012598,0.024319,0,0,0.000053,0.000069,0.000352,0.00033,0,0.003473,5
0,0.000012,0,0.000371,0.000024,0,0.000001,0.000272,0.00125,0.00001,0.907411,0.007066,0.000022,0.000001,0.000001,0,0.000007,0.003007,0.078673,0.000047,0.000039,0.000466,0.000007,0.000601,0.000001,0,0,0.000035,0.000465,0,0,0.000016,0.000067,0.000001,0.000066,0.000058,0.000003,6
0.000018,0.000328,0.011019,0.000004,0.000002,0.000656,0,0,0,0.00002,0,0.000072,0.44305,0,0,0,0,0.00521,0,0.127187,0,0,0,0.011005,0,0,0.000214,0,0,0,0.000002,0.002662,0,0.002427,0.396125,0,0,5
0,0.000002,0,0,0,0.000138,0,0,0,0.07154,0,0,0,0,0,0.92832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0.000838,0.001644,0.000038,0.009126,0.000001,0.006447,0,0,0,0,0.014464,0.009797,0,0.000001,0,0.000304,0.223881,0,0.001408,0.00036,0.009243,0.000165,0.104018,0,0.000021,0,0.000002,0.000003,0,0.308465,0.210934,0.007781,0.015801,0.075227,0.000032,0,5
0,0.008914,0.041873,0.000329,0.112082,0.000002,0.006541,0,0,0,0,0.00422,0.043912,0,0.000147,0,0.000007,0.005176,0,0.029909,0.137671,0.028357,0.000017,0.355412,0,0.037372,0.000029,0.000072,0.000009,0.000016,0.094982,0.000047,0.000049,0.092284,0.0005,0.000031,0.000039,7
0,0.000059,0.000001,0.000898,0.001586,0,0.001813,0,0,0,0,0.023815,0.000178,0,0.00014,0,0.000001,0.14518,0,0.000717,0.001453,0.190109,0.000395,0.158011,0,0.000031,0.000003,0.099951,0.007712,0,0.118201,0.190313,0.003409,0.024726,0.023566,0.000724,0.007009,9
0.000141,0.018697,0,0.010857,0.000426,0.000277,0,0.002181,0.188501,0.0003,0,0.002325,0.000993,0,0,0,0.021846,0.000415,0.143101,0.024492,0.000402,0,0,0.000016,0,0,0,0,0.000009,0.000009,0,0,0.003108,0,0.000001,0.581899,0.000002,5
0,0.000022,0,0.002581,0.00564,0,0.018975,0,0,0.000009,0,0.054118,0.000129,0.000005,0.005572,0.000001,0.000002,0.00988,0.000546,0.001069,0.017505,0.402771,0.019482,0.155867,0,0.000147,0,0.224056,0.063131,0,0.000243,0.000638,0.000025,0.014781,0.000632,0.002168,0.000002,6
0,0.000164,0.000001,0.000978,0.002363,0,0.01874,0.000008,0,0.000002,0,0.128578,0.000165,0,0.000009,0,0.003853,0.231,0.000304,0.000228,0.000157,0.19766,0.10267,0.010998,0,0.000004,0,0.037784,0.00423,0,0.00251,0.069986,0.157002,0.002883,0.022413,0.005301,0.000005,8
0,0.000722,0,0.001112,0.002446,0.000002,0.001213,0,0,0.000001,0,0.145906,0.00034,0,0.000007,0,0.000135,0.425464,0.000009,0.000472,0.000006,0.03316,0.000065,0.006782,0,0,0,0.000159,0.000765,0,0.000045,0.246857,0.086304,0.000063,0.047753,0,0.00021,7
0,0.001529,0.000096,0.007277,0.003731,0.000001,0.008234,0,0,0.000001,0,0.002498,0.001505,0,0.454354,0,0,0,0,0.006148,0.33751,0.000148,0.004103,0.000139,0,0.146882,0,0.000192,0.0005,0.020304,0,0,0,0.004542,0,0.000233,0.000072,5
0,0.000018,0,0.004302,0.040256,0.000002,0.101883,0,0,0.000011,0,0.020592,0.000105,0,0.020858,0.000005,0,0.001119,0.000014,0.012812,0.027321,0.330924,0.005471,0.182148,0,0.000234,0,0.01184,0.229128,0,0.000004,0.000007,0.000002,0.010685,0.000242,0.000017,0,6
0,0.000279,0,0.001792,0.017751,0.000002,0.028973,0.000007,0,0.000003,0,0.173094,0.000261,0,0.001543,0,0.000622,0.040573,0.000262,0.000436,0.00047,0.644941,0.001877,0.03091,0,0.000001,0,0.033826,0.002376,0,0.000111,0.003022,0.014485,0.000362,0.002,0.00001,0.000011,5
0.000001,0.002797,0.000506,0.002513,0.01532,0.000532,0.004447,0.007089,0.000501,0.000122,0,0.147592,0.097488,0.009038,0.000667,0,0.000096,0.021973,0.007109,0.012141,0.005885,0.006827,0,0.628198,0,0.000001,0.025022,0.000012,0.00007,0,0.000006,0.00057,0.000084,0.000854,0.002466,0.000067,0.000002,5
0,0.000219,0,0.000695,0.000546,0.000002,0.000053,0.126327,0.003358,0.000086,0,0.008204,0.000049,0,0,0.000004,0.188169,0.000224,0.105108,0.000199,0.00002,0.000827,0.000105,0.000048,0.492785,0,0,0.000017,0.000086,0,0,0,0.015334,0,0.000005,0.057531,0,7
0,0.000219,0,0.000695,0.000546,0.000002,0.000053,0.126327,0.003358,0.000086,0,0.008204,0.000049,0,0,0.000004,0.188169,0.000224,0.105108,0.000199,0.00002,0.000827,0.000105,0.000048,0.492785,0,0,0.000017,0.000086,0,0,0,0.015334,0,0.000005,0.057531,0,7
0,0.000122,0.000002,0.006111,0.011257,0.000001,0.020701,0.000723,0.000183,0.000043,0.001981,0.15082,0.000404,0.000632,0.008731,0.000004,0.000291,0.00557,0.040616,0.000964,0.040896,0.39276,0.022405,0.060585,0,0.00005,0,0.20753,0.021539,0.000003,0.000002,0.00003,0.000102,0.001521,0.000107,0.003311,0.000005,6
0,0.000719,0,0.001047,0.001159,0.000002,0.000191,0,0,0.000001,0,0.09299,0.000178,0,0.000003,0,0.000005,0.435799,0,0.000629,0.000001,0.023546,0.000126,0.005308,0,0,0,0.000143,0.001376,0,0.000069,0.367696,0.015865,0.00008,0.053035,0,0.000032,7
0,0.000145,0.000009,0.00545,0.00793,0,0.036469,0,0,0.000002,0,0.014366,0.000501,0.000038,0.449614,0,0.000001,0.000011,0.000005,0.00192,0.389567,0.013368,0.007521,0.006474,0,0.023408,0,0.023969,0.006516,0.003888,0.000002,0,0,0.00838,0,0.000397,0.00005,5
0,0.000097,0.000002,0.000788,0.004674,0.000001,0.218431,0.000001,0,0.000024,0,0.02155,0.000104,0,0.000439,0.000038,0.000137,0.000065,0.000002,0.000376,0.000195,0.092343,0.370324,0.003267,0,0.002979,0,0.268195,0.002368,0,0.000153,0,0.000004,0.003883,0.000003,0.009554,0,5
0.000001,0.000022,0,0.001172,0.000007,0,0,0.000088,0.015633,0.000033,0.762636,0.006081,0.000036,0.000001,0,0,0,0.00433,0.207504,0.000188,0.000024,0.000069,0,0.000564,0,0,0,0.000004,0.001336,0,0,0.000008,0.000017,0,0.000114,0.000106,0.000025,6
0,0.000033,0,0.000896,0.000032,0,0.000002,0.000289,0.001041,0.000022,0.784615,0.022425,0.000054,0,0.000001,0,0.00001,0.026678,0.15729,0.000116,0.000022,0.000758,0.000018,0.001459,0,0,0,0.000057,0.001533,0,0,0.00052,0.000362,0.000003,0.000993,0.00073,0.000044,6
0.000002,0.002196,0.000002,0.022686,0.004807,0.000007,0.000006,0.033382,0.415152,0.000037,0,0.00202,0.000669,0.000076,0.002313,0,0.000722,0.000001,0.036259,0.011819,0.412785,0.000132,0,0.000081,0.006732,0,0,0.000004,0.000166,0.023154,0,0,0,0,0,0.024777,0.000014,4
0.000002,0.005361,0.000024,0.023172,0.003742,0.000527,0.002185,0.000009,0.000011,0.000012,0,0.099682,0.103026,0.000001,0.008204,0,0,0.002922,0.000136,0.046465,0.002024,0.004448,0,0.613187,0,0.000018,0.078531,0.000538,0.001176,0,0.000081,0.000193,0.000007,0.00355,0.000697,0,0.00007,6
0,0.000533,0,0.00046,0.023043,0.000001,0.105822,0,0,0.000001,0,0.065787,0.000209,0,0.000081,0,0.014326,0.027828,0.000001,0.00029,0.000078,0.459603,0.012233,0.006407,0,0.000004,0,0.014469,0.000253,0,0.002297,0.001159,0.261554,0.00059,0.002858,0.00011,0,7
0,0.00064,0.000032,0.000793,0.067881,0.000003,0.273223,0.00002,0,0.000002,0,0.090603,0.002035,0,0.018495,0,0.002011,0.004534,0.000013,0.000633,0.017675,0.414925,0.005505,0.065302,0,0.000452,0,0.021376,0.000157,0,0.005824,0.000054,0.000192,0.00575,0.000124,0.001728,0.000016,6
0,0.000446,0,0.000098,0,0.000435,0,0,0,0.319561,0,0.000016,0.000064,0,0,0.679164,0,0,0,0.000214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000001,0,5
0.000004,0.001786,0.000008,0.003764,0.002076,0.000005,0.000001,0.291357,0.405402,0.000017,0,0.001397,0.001309,0,0.000006,0,0.015806,0.000023,0.171737,0.005722,0.051145,0.000052,0,0.000155,0.027888,0,0,0,0.000009,0.016046,0,0,0.000261,0,0,0.004022,0.000002,5
0.000001,0.001055,0.000001,0.000669,0.000289,0.000015,0.000001,0.251168,0.042009,0.000245,0.004281,0.024386,0.000663,0,0,0,0.048627,0.010378,0.493173,0.000533,0.000015,0.000033,0,0.000145,0.092893,0,0,0,0.000014,0,0,0.000001,0.004802,0,0.00012,0.024482,0,7
0,0.000605,0.000001,0.000318,0.000585,0.000006,0.000001,0.258513,0.033234,0.000018,0.000002,0.002668,0.000288,0,0,0,0.12336,0.000388,0.11096,0.000462,0.00012,0.000018,0,0.000035,0.442032,0,0,0,0.000002,0.000001,0,0,0.004038,0,0.000005,0.02234,0,7
0.000001,0.001055,0.000001,0.000669,0.000289,0.000015,0.000001,0.251168,0.042009,0.000245,0.004281,0.024386,0.000663,0,0,0,0.048627,0.010378,0.493173,0.000533,0.000015,0.000033,0,0.000145,0.092893,0,0,0,0.000014,0,0,0.000001,0.004802,0,0.00012,0.024482,0,7
0,0.000044,0,0.006268,0.000151,0,0.000031,0.000038,0.000822,0,0,0.000131,0.000056,0.157621,0.026657,0,0,0,0.000211,0.002546,0.354458,0.000037,0.000011,0.000021,0,0.000158,0,0.000097,0.00096,0.449638,0,0,0,0.000034,0,0,0.000009,5
0,0.000605,0.000001,0.000318,0.000585,0.000006,0.000001,0.258513,0.033234,0.000018,0.000002,0.002668,0.000288,0,0,0,0.12336,0.000388,0.11096,0.000462,0.00012,0.000018,0,0.000035,0.442032,0,0,0,0.000002,0.000001,0,0,0.004038,0,0.000005,0.02234,0,7
0.000001,0.001055,0.000001,0.000669,0.000289,0.000015,0.000001,0.251168,0.042009,0.000245,0.004281,0.024386,0.000663,0,0,0,0.048627,0.010378,0.493173,0.000533,0.000015,0.000033,0,0.000145,0.092893,0,0,0,0.000014,0,0,0.000001,0.004802,0,0.00012,0.024482,0,7
0,0.000207,0.000002,0.004529,0.005431,0.000003,0.029944,0.000879,0.000031,0.000422,0,0.200444,0.000291,0,0.000153,0.000265,0.001654,0.006533,0.018008,0.000935,0.000453,0.268926,0.18871,0.020448,0,0.000015,0,0.198094,0.02092,0,0.000002,0.000073,0.001051,0.00092,0.000298,0.030359,0,6
0,0.000453,0.001374,0.000019,0.025746,0.000015,0.786437,0.002275,0,0.000037,0,0.003251,0.003625,0,0.000005,0.000003,0.157846,0.000031,0.000001,0.000781,0.000112,0.001928,0.010851,0.001337,0,0.000541,0,0.000001,0,0,0.000026,0,0.000044,0.000969,0.000011,0.002283,0,4
0,0.000166,0.000009,0.001989,0.008702,0,0.080354,0.000094,0,0.000001,0,0.062997,0.000523,0.000006,0.0064,0,0.001503,0.004661,0.00035,0.000381,0.03783,0.456232,0.050792,0.01919,0,0.002011,0,0.245539,0.002456,0.000029,0.001573,0.000084,0.001843,0.014055,0.000213,0,0.00002,6
0,0.000408,0.000002,0.000859,0.000849,0,0.000183,0.420728,0.002107,0.000034,0.001546,0.037855,0.000296,0,0,0,0.266273,0.004623,0.211924,0.000217,0.000095,0.001958,0.000393,0.000249,0.006296,0,0,0.00001,0.000102,0,0,0.000002,0.042849,0,0.000124,0.000018,0,5
0,0.003588,0.000026,0.000971,0.257265,0.000007,0.392738,0.000001,0,0,0,0.031823,0.006732,0,0.020597,0,0.004862,0.00263,0,0.004436,0.029778,0.194528,0.000637,0.034791,0,0.000761,0,0.000943,0.000031,0,0.003806,0.000002,0.001493,0.007245,0.000275,0.000021,0.000009,5
0,0.019258,0.001601,0.001675,0.00003,0.012375,0.000004,0.000001,0.000001,0.486849,0,0.010862,0.030046,0,0.000001,0.428906,0,0,0,0.007812,0.000001,0,0.000108,0,0,0,0,0,0.000004,0,0,0,0,0,0,0.000464,0,5
0,0.000015,0.000001,0.001583,0.002532,0,0.012729,0,0,0,0,0.01985,0.000125,0,0.003353,0,0.000001,0.011018,0.00002,0.000825,0.03205,0.312121,0.005863,0.1405,0,0.00143,0,0.327285,0.037385,0.000016,0.011734,0.002463,0.000097,0.07551,0.001417,0.000003,0.000074,8
0,0.000121,0.000004,0.000574,0.014267,0,0.141732,0.000146,0,0.000001,0,0.03621,0.000193,0,0.002713,0,0.010319,0.0034,0.000233,0.000164,0.00756,0.489875,0.054567,0.010891,0,0.000311,0,0.207491,0.000441,0.000001,0.001406,0.00002,0.0055,0.003342,0.000153,0.008359,0.000003,6
0,0.000033,0,0.004254,0.015537,0,0.053048,0.000005,0.00001,0.000014,0,0.044704,0.000158,0.000078,0.029289,0.000002,0.000011,0.001412,0.001766,0.001735,0.089566,0.387797,0.021975,0.083918,0,0.000434,0,0.199955,0.053395,0.000007,0.000006,0.000005,0.000007,0.006222,0.000058,0.004598,0,7
0.00004,0.00065,0,0.056224,0.001655,0.000042,0.000025,0.000102,0.549747,0.000014,0,0.038419,0.002181,0,0.000421,0,0.000001,0.004474,0.224277,0.029807,0.003723,0.003863,0,0.060749,0.000005,0,0.000071,0.000206,0.021249,0,0,0.000004,0.000942,0.000004,0.000584,0,0.000522,6
0,0.000083,0.000003,0.000437,0.003005,0,0.139967,0.0001,0,0.000007,0,0.02493,0.000083,0,0.000055,0.000003,0.009869,0.000721,0.000086,0.000128,0.000143,0.169696,0.387506,0.002171,0,0.000398,0,0.251864,0.000805,0,0.000375,0.000007,0.004427,0.002119,0.000066,0.000945,0,6
0,0.019258,0.001601,0.001675,0.00003,0.012375,0.000004,0.000001,0.000001,0.486849,0,0.010862,0.030046,0,0.000001,0.428906,0,0,0,0.007812,0.000001,0,0.000108,0,0,0,0,0,0.000004,0,0,0,0,0,0,0.000464,0,5
0,0.00058,0.000001,0.0025,0.00113,0.000001,0.000592,0.192198,0.00193,0.000233,0.000311,0.131196,0.000342,0,0,0.000013,0.145079,0.015003,0.414298,0.000416,0.000047,0.009563,0.004823,0.000888,0.003504,0,0,0.000283,0.00112,0,0,0.000024,0.072834,0.000003,0.000489,0.000594,0,6
0,0.00058,0.000001,0.0025,0.00113,0.000001,0.000592,0.192198,0.00193,0.000233,0.000311,0.131196,0.000342,0,0,0.000013,0.145079,0.015003,0.414298,0.000416,0.000047,0.009563,0.004823,0.000888,0.003504,0,0,0.000283,0.00112,0,0,0.000024,0.072834,0.000003,0.000489,0.000594,0,6
0,0.004637,0.000705,0.008589,0.072084,0.000123,0.047572,0.015116,0.00025,0.000711,0.000004,0.549187,0.02903,0.011759,0.044041,0.000021,0.000578,0.001084,0.003891,0.005192,0.078926,0.028235,0.002062,0.080336,0.000001,0.000052,0,0.000425,0.000584,0.000001,0,0.000001,0,0.000601,0.000004,0.014195,0.000003,6
0,0.000717,0.000004,0.001339,0.000076,0.000033,0.000015,0,0,0.000002,0,0.027386,0.004007,0,0.000003,0,0,0.233665,0.000002,0.002728,0.000009,0.000898,0,0.075479,0,0,0.071075,0.000079,0.000424,0,0.005588,0.456308,0.000409,0.003301,0.114559,0.000014,0.001881,6
0,0.001825,0.000011,0.000192,0.000363,0.000012,0.000141,0.4252,0.000153,0.000139,0.000019,0.040353,0.001823,0,0,0,0.4906,0.016241,0.012037,0.00047,0.000001,0.000011,0.000104,0.000038,0.000766,0,0,0,0.000005,0,0,0.000011,0.002008,0,0.001039,0.006436,0,6
0.000002,0.000985,0.000036,0.001906,0.00176,0.000002,0.000009,0.28767,0.099389,0.0001,0.130167,0.030916,0.004207,0.000045,0.000003,0,0.005456,0.003079,0.420624,0.001715,0.004834,0.000619,0,0.00448,0.001281,0,0,0,0.00004,0.000002,0,0,0.000622,0,0.000041,0.000005,0,5
0,0.001825,0.000011,0.000192,0.000363,0.000012,0.000141,0.4252,0.000153,0.000139,0.000019,0.040353,0.001823,0,0,0,0.4906,0.016241,0.012037,0.00047,0.000001,0.000011,0.000104,0.000038,0.000766,0,0,0,0.000005,0,0,0.000011,0.002008,0,0.001039,0.006436,0,6
0,0.000066,0.000001,0.000229,0.000107,0,0.00001,0.014405,0.000707,0.000015,0.878683,0.016602,0.000157,0,0,0,0.000821,0.007072,0.078433,0.00006,0.000042,0.000593,0.000016,0.000716,0.000038,0,0,0.000004,0.000044,0,0,0.000043,0.000951,0.000001,0.000171,0.000012,0,5
0,0.000101,0.000001,0.000252,0.000111,0,0.000002,0.02449,0.004798,0.00003,0.838405,0.010923,0.000274,0,0,0,0.000597,0.003467,0.114858,0.000112,0.000067,0.000176,0.000001,0.000658,0.000261,0,0,0,0.000018,0,0,0.000004,0.000306,0,0.00006,0.000026,0,5
0,0.000143,0.000007,0.000168,0.00529,0,0.111622,0,0,0,0,0.01141,0.000092,0,0.000024,0,0.006316,0.002657,0,0.000134,0.000225,0.26279,0.360872,0.002764,0,0.001544,0,0.142847,0.000203,0,0.052027,0.000069,0.029218,0.008927,0.000328,0.000324,0,7
0,0.000066,0.000001,0.000229,0.000107,0,0.00001,0.014405,0.000707,0.000015,0.878683,0.016602,0.000157,0,0,0,0.000821,0.007072,0.078433,0.00006,0.000042,0.000593,0.000016,0.000716,0.000038,0,0,0.000004,0.000044,0,0,0.000043,0.000951,0.000001,0.000171,0.000012,0,5
0.000002,0.002511,0.001415,0.001803,0.014028,0.000644,0.003085,0.025618,0.002181,0.000171,0.000002,0.09805,0.131928,0.028473,0.000252,0,0.000165,0.016178,0.014273,0.014546,0.007782,0.003236,0,0.599777,0.000002,0.000001,0.030662,0.000003,0.000034,0,0.000001,0.000224,0.000084,0.000526,0.002168,0.000173,0,6
0,0.000055,0.000001,0.005809,0.004354,0,0.023233,0.000002,0,0.000001,0,0.004804,0.000152,0.000613,0.167739,0,0.000003,0.00001,0.00003,0.001993,0.621483,0.021533,0.025539,0.002062,0,0.035291,0,0.041732,0.01344,0.019387,0,0,0,0.010729,0,0,0.000002,6
0,0.000004,0,0.001971,0.002962,0,0.019826,0,0,0,0,0.001991,0.000065,0.000023,0.023723,0,0,0.000167,0.000003,0.003484,0.519525,0.061916,0.003176,0.042147,0,0.045938,0,0.036226,0.079591,0.012424,0.000111,0.000001,0.000001,0.144675,0.00005,0,0,8
0,0.000004,0,0.001971,0.002962,0,0.019826,0,0,0,0,0.001991,0.000065,0.000023,0.023723,0,0,0.000167,0.000003,0.003484,0.519525,0.061916,0.003176,0.042147,0,0.045938,0,0.036226,0.079591,0.012424,0.000111,0.000001,0.000001,0.144675,0.00005,0,0,8
0,0.000211,0.000002,0.001727,0.000962,0,0.003348,0.000074,0,0.000002,0,0.154281,0.000455,0,0.000011,0,0.001008,0.415381,0.004011,0.000324,0.000347,0.059497,0.004811,0.017109,0,0.000001,0,0.00843,0.004063,0,0.000574,0.194759,0.085298,0.002148,0.040105,0.000097,0.000963,7
0.000037,0.007669,0,0.020463,0.000004,0.0002,0,0.000175,0.001177,0.000365,0,0.299331,0.001579,0,0,0,0.000005,0.56614,0.051367,0.004141,0,0,0.000001,0.000026,0,0,0.000001,0,0.006779,0,0,0.006005,0.000009,0,0.026556,0.004414,0.003556,6
0,0.000487,0.000076,0.00115,0.008177,0.000005,0.020463,0.000001,0,0.000001,0,0.048812,0.004892,0,0.002791,0,0.000021,0.025512,0.000007,0.001518,0.008091,0.124511,0.000016,0.400642,0,0.000334,0.027448,0.027573,0.000329,0,0.253405,0.007709,0.001126,0.029151,0.003252,0.000156,0.002345,7
0.000001,0.000038,0.000004,0.007955,0.000467,0.000001,0.003112,0,0,0,0,0.00129,0.001043,0,0.010713,0,0,0.000175,0.000009,0.019968,0.075301,0.00788,0,0.230584,0,0.048579,0.034529,0.225335,0.026156,0.000032,0.006062,0.000002,0.000011,0.300279,0.000306,0.000003,0.000166,7
0,0.000538,0.00051,0.005466,0.002351,0.000004,0.012059,0,0,0,0,0.012089,0.010074,0,0.030441,0,0,0.000315,0.000001,0.007885,0.069912,0.013321,0.000001,0.264452,0,0.071611,0.173272,0.09256,0.001607,0.000005,0.05004,0.000008,0.000001,0.179684,0.000043,0.000014,0.001738,5
0,0.001115,0.000005,0.000633,0.001365,0.000036,0.000005,0.367436,0.022128,0.001062,0.000037,0.029724,0.00086,0,0,0.000014,0.115402,0.002659,0.222167,0.000653,0.000046,0.000294,0.000004,0.000493,0.163464,0,0,0,0.000013,0,0,0,0.002908,0,0.000026,0.067451,0,6
0,0.005834,0,0.001132,0.088013,0.00001,0.270178,0.000036,0,0.000003,0,0.092607,0.00122,0,0.000083,0.000001,0.162834,0.003407,0.000002,0.001752,0.000012,0.105027,0.00134,0.001152,0,0,0,0.000118,0.000051,0,0.000003,0.000006,0.264462,0.00004,0.000677,0,0,5
0,0.000387,0.00006,0.00198,0.010449,0.000002,0.033716,0,0,0,0,0.046487,0.003142,0,0.016985,0,0.000011,0.008051,0.000007,0.001597,0.031567,0.192841,0.000064,0.320771,0,0.001977,0.006878,0.142537,0.000944,0.000001,0.126865,0.000804,0.00014,0.044672,0.000591,0.000277,0.006195,6
0.000001,0.001849,0.000636,0.000048,0.00441,0.000027,0.002327,0.400397,0.000064,0.000163,0.000006,0.014681,0.023629,0,0,0,0.535067,0.008474,0.000827,0.003392,0.000022,0.000011,0.000035,0.000507,0.000001,0,0,0,0,0,0,0.000004,0.000552,0.000003,0.002738,0.000129,0,5
0,0.000244,0.000003,0.008312,0.007866,0,0.005125,0.027735,0.004618,0.000014,0.160066,0.092421,0.000614,0.002321,0.002329,0,0.004435,0.004952,0.383367,0.001108,0.079556,0.148698,0.002149,0.017261,0.000016,0.000009,0,0.035367,0.007109,0.000557,0,0.000004,0.003343,0.000222,0.000119,0.000016,0.000043,6
0.00001,0.001633,0.001473,0.000971,0.00036,0.000386,0.000368,0.00757,0.000273,0.000014,0,0.015075,0.12111,0,0,0,0.000034,0.022025,0.005778,0.016918,0.000108,0.000059,0,0.09864,0,0,0.657978,0,0.000016,0,0.000004,0.001919,0.003132,0.000605,0.043525,0.000016,0,7
0,0.021451,0.000414,0.00358,0.000028,0.009489,0.000039,0.000001,0,0.245438,0,0.009605,0.008878,0,0.000002,0.694877,0,0,0,0.004957,0,0,0.000554,0,0,0,0,0,0.000018,0,0,0,0,0,0,0.000671,0,6
0,0.000082,0.000006,0.001733,0.008615,0,0.096498,0.000002,0,0.000004,0,0.047535,0.000233,0,0.016857,0.000001,0.000037,0.000484,0.000021,0.000418,0.023331,0.233264,0.216205,0.018215,0,0.005085,0,0.311251,0.006232,0,0.000362,0.000004,0.000001,0.013381,0.000008,0.000135,0,5
0.004507,0.000365,0,0.01622,0,0.000024,0,0,0.903909,0.000224,0,0.000731,0.00009,0,0,0,0,0.000755,0.054481,0.014852,0,0,0,0.000001,0,0,0,0,0.00371,0,0,0,0,0,0.000025,0.0001,0.000006,6
0.000004,0.000247,0.000002,0.058247,0.000112,0.000003,0.00003,0,0.000503,0.000006,0,0.000182,0.000877,0.000222,0.254713,0,0,0,0.000002,0.07689,0.528133,0.000001,0,0.000044,0,0.002631,0.000004,0.000002,0.007835,0.069175,0,0,0,0.000124,0,0.000008,0.000003,6
0.003274,0.000573,0.000001,0.013121,0,0.002963,0,0,0.020063,0.000001,0,0,0.001444,0,0,0,0,0,0,0.958561,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
