@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A6-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-0.005777,0.003961,-0.003811,0.001007,-0.005904,-0.016815,5
0.000407,0.001561,-0.003459,-0.005738,0.010154,-0.020607,6
0.005315,-0.007303,0.008181,0.000708,-0.019492,-0.011758,7
0.030222,-0.01842,0.005266,-0.009791,0.003704,0.001097,5
0.005182,0.012916,-0.005599,-0.007993,0.011045,0.018181,6
0.021075,0.007101,0.002139,-0.03073,0.00523,0.01758,5
0.020609,0.034775,0.024327,0.007918,0.002052,-0.020357,5
0.005628,0.005491,0.002786,0.002295,0.020246,-0.00186,5
0.001649,0.007279,0.00261,-0.005778,0.019033,0.005806,6
0.021075,0.007101,0.002139,-0.03073,0.00523,0.01758,5
0.001399,-0.010891,0.0108,-0.011881,-0.000802,0.019015,6
0.00001,-0.015485,0.019507,0.005742,0.008834,-0.032961,6
-0.016332,-0.004361,-0.006678,-0.006665,0.004755,0.016444,6
-0.010515,-0.006821,-0.00208,-0.008543,-0.019297,0.004015,7
-0.003742,0.003079,0.002949,-0.011861,-0.026329,0.009495,7
0.016304,-0.015593,0.008809,-0.012311,-0.005594,0.02786,5
0.013465,-0.004285,0.022743,0.00314,0.004681,-0.027154,6
-0.001151,-0.005708,0.013626,-0.009272,0.021613,0.033632,6
-0.017085,-0.007344,0.00132,0.002238,0.010926,-0.010304,6
-0.013484,-0.010852,-0.00095,0.00957,-0.016324,0.005244,7
0.010911,-0.018574,0.008694,-0.007349,0.013206,0.005668,6
0.015914,-0.012782,-0.011275,0.003821,0.002087,-0.007534,5
-0.025686,-0.005994,-0.004423,-0.000389,0.012211,0.001442,6
-0.013956,0.012685,0.050902,-0.026435,0.009267,0.030053,8
-0.012917,0.003154,0.012422,-0.006969,-0.01104,0.002564,6
-0.004409,0.006631,-0.011581,0.023969,-0.02318,0.010276,6
0.010305,0.033961,-0.000748,0.012658,0.020323,0.004251,5
0.009044,0.029788,-0.029641,0.003599,-0.001658,0.02352,6
0.016677,-0.002109,0.012253,0.002,0.005657,-0.027525,6
0.00773,0.016904,-0.010361,-0.005335,-0.007349,-0.004836,6
-0.011295,-0.002738,0.010661,-0.005817,0.034879,-0.016575,5
0.009985,-0.012182,-0.004692,0.019832,-0.013125,0.000861,6
-0.026116,-0.015581,0.001436,-0.001933,-0.004936,0.002315,6
-0.0048,-0.00263,-0.004358,-0.027984,0.009673,0.007578,6
0.027126,0.014255,-0.014896,0.029965,0.014032,0.00336,7
0.024241,0.039791,0.033704,-0.015599,-0.014928,-0.009217,6
-0.013903,0.004748,0.013713,0.016401,-0.014805,0.017627,7
0.010014,0.030304,-0.009149,0.016392,0.000084,0.007695,6
0.0048,-0.017514,-0.018529,-0.000388,-0.037462,0.005099,6
0.002034,0.003644,0.006505,-0.007161,0.021732,0.007449,5
-0.019545,-0.001448,0.015422,0.005645,-0.020946,0.016336,7
0.002034,0.003644,0.006505,-0.007161,0.021732,0.007449,5
0.005883,-0.015322,0.0013,0.00669,-0.011297,-0.012143,8
-0.003962,0.01354,0.006281,-0.015685,-0.005778,-0.005504,6
0.000245,-0.011609,-0.007413,-0.020038,0.015555,0.002568,5
-0.003483,0.007148,0.0035,-0.012256,0.01934,0.00657,6
-0.006266,0.013416,-0.005868,-0.002363,-0.006721,-0.008767,5
-0.007993,0.009519,-0.004684,-0.000755,-0.003255,-0.010007,5
-0.009655,0.000788,0.0086,0.005217,-0.028542,-0.004645,7
0.009887,0.00083,-0.003952,0.016013,-0.002718,-0.000243,5
-0.012317,0.008691,0.021266,-0.008387,0.000918,0.006593,7
0.004827,-0.014074,0.013086,-0.010155,-0.001652,0.019796,5
-0.000216,0.004081,-0.013305,0.018984,0.018306,-0.004741,5
-0.014195,-0.003459,0.02142,-0.009653,0.004634,0.00075,6
-0.004824,-0.010029,0.010967,0.000696,0.00929,-0.025292,6
-0.004161,-0.00472,-0.012166,-0.014522,-0.014672,-0.004058,5
-0.006637,-0.005429,-0.002028,0.000739,-0.011135,-0.015801,7
-0.001196,0.001852,0.033546,-0.010585,-0.009827,-0.006205,5
-0.017364,-0.002271,0.010025,-0.012004,0.019667,-0.002797,5
-0.02222,0.000421,0.009809,-0.028257,0.016186,0.004996,6
-0.013717,-0.007944,0.00681,0.005574,-0.016107,-0.007509,6
0.003312,0.019197,0.025735,0.012694,-0.011247,-0.003714,7
-0.018789,-0.007516,-0.008433,0.023078,0.012501,-0.01646,5
-0.011721,-0.013147,0.005325,0.021177,-0.009796,0.003258,6
-0.018647,0.00393,-0.000977,0.017759,-0.014336,0.003523,7
-0.012143,-0.008555,0.001505,0.001382,-0.007912,-0.012502,6
-0.000159,0.014656,0.074585,-0.013266,0.008923,0.023695,7
-0.006513,0.000476,0.02855,-0.000114,-0.013435,0.001316,8
-0.010863,0.009495,0.017033,0.018221,-0.010702,0.009078,6
-0.007009,-0.023794,-0.01337,-0.018217,-0.013225,-0.008608,5
-0.008269,-0.003019,0.004726,0.010555,-0.033012,0.005734,7
-0.010694,-0.006733,-0.003509,0.005726,0.003142,-0.019348,5
-0.010302,-0.013968,-0.016722,-0.031154,-0.019018,-0.029819,4
-0.009705,-0.006923,-0.028759,0.012152,-0.033114,0.026932,6
-0.02167,-0.005864,-0.01679,-0.025964,-0.012602,-0.008946,5
0.00239,0.004501,0.025057,-0.014281,-0.000391,-0.015373,6
-0.007086,-0.001282,0.018082,-0.008294,-0.012976,-0.001005,7
0.002928,-0.001818,0.007662,0.00419,0.018816,0.000575,5
-0.007086,-0.001282,0.018082,-0.008294,-0.012976,-0.001005,7
-0.02246,0.014373,-0.016903,-0.004706,0.027229,-0.001541,5
0.00667,0.039486,-0.000918,0.01765,0.002119,-0.003195,6
-0.009318,0.006653,-0.003935,-0.015401,0.012293,0.021934,5
-0.016992,-0.01884,-0.006486,0.009183,-0.005381,0.022861,7
-0.001245,-0.007123,0.005961,-0.01448,-0.002757,0.009095,6
0.010857,-0.018557,0.005662,-0.020461,-0.002912,-0.002404,8
-0.001245,-0.007123,0.005961,-0.01448,-0.002757,0.009095,6
0.011788,-0.013925,0.020262,0.018663,-0.00336,-0.005922,6
-0.002376,0.005919,0.002605,-0.006338,0.019536,0.003774,6
-0.003662,-0.011911,-0.002518,0.01088,0.024237,-0.019021,6
-0.034839,-0.016112,-0.012274,-0.016426,-0.009085,0.003912,6
0.006945,-0.003571,0.002994,-0.002883,-0.012442,0.00116,6
0.017965,-0.026863,-0.014438,0.002125,-0.002251,-0.015206,5
-0.019363,-0.005465,-0.001694,-0.001624,-0.021962,0.019759,7
0.000649,0.014098,0.029639,0.01578,-0.020302,0.005704,8
-0.037728,-0.000537,-0.01598,-0.015919,0.003159,0.014825,5
-0.011097,-0.010936,0.000293,-0.000573,-0.005215,-0.018588,6
-0.037728,-0.000537,-0.01598,-0.015919,0.003159,0.014825,5
0.020312,-0.026586,-0.00436,-0.002674,0.004581,-0.004296,6
0.003238,-0.035361,-0.004602,0.006775,-0.038378,-0.001065,6
0.00536,-0.015114,-0.001913,0.005271,-0.008609,0.003229,7
0.001547,-0.002335,-0.006242,0.003016,-0.017792,-0.003694,7
0.004554,-0.014406,-0.002316,0.003197,-0.009064,0.002684,7
0.004554,-0.014406,-0.002316,0.003197,-0.009064,0.002684,7
-0.022678,0.00624,-0.006688,0.012151,0.00639,0.002213,6
-0.02518,0.006187,0.020298,-0.005152,0.021672,0.016925,6
-0.010318,0.007124,0.030842,0.024676,0.002359,0.023807,7
-0.004089,-0.015319,-0.016358,0.01257,-0.014203,-0.001083,6
0.009939,-0.022318,-0.000892,-0.006514,-0.011561,0.00813,6
-0.001175,-0.006952,-0.029054,-0.004751,-0.013167,-0.001466,6
0.016828,-0.017286,0.007915,0.005099,0.010408,-0.01069,6
0.001274,0.003217,-0.002276,0.0007,0.016374,0.006037,6
-0.012011,-0.016231,0.013227,0.002027,-0.00086,-0.009335,7
0.025495,-0.011571,0.010901,-0.0021,0.007237,0.017368,6
-0.022902,-0.015819,-0.004204,-0.020962,0.023603,-0.015033,6
-0.01058,-0.008181,0.005281,0.000851,-0.016542,0.014188,6
-0.020458,-0.004205,0.010133,0.010013,-0.007562,0.006568,6
0.018179,-0.022725,0.007454,-0.021318,-0.003785,0.01319,6
-0.005467,-0.017725,-0.003103,-0.022377,0.023891,0.021754,5
-0.006636,-0.01049,0.001117,0.009035,-0.020034,0.013365,8
-0.036682,-0.013197,0.013511,-0.033839,0.016111,0.035281,6
-0.017154,-0.009995,0.005652,0.008511,-0.01084,-0.00503,7
-0.020056,-0.015211,-0.016543,-0.031153,-0.00849,-0.016977,6
-0.001436,0.00324,0.013646,0.000756,0.012101,0.012158,5
-0.010275,-0.008183,0.01855,0.019621,-0.025641,0.012947,7
-0.026072,-0.02304,-0.005813,0.021826,-0.00758,-0.009515,6
-0.018309,-0.01941,0.000124,0.017329,-0.006349,-0.005327,7
-0.014691,0.005728,0.00263,0.010304,-0.003525,-0.000466,5
0.003084,-0.010027,0.02595,0.012481,0.005218,0.001791,7
-0.027564,-0.013598,-0.001189,0.00907,-0.00337,0.005096,7
-0.008727,0.010801,-0.012546,0.001628,-0.008753,-0.006009,5
-0.017498,0.007443,-0.0165,0.008176,-0.003816,0.004299,6
0.012215,-0.01066,-0.017723,0.002388,-0.008583,0.013565,5
-0.016853,-0.008484,0.014203,-0.005767,-0.006017,0.002122,7
-0.02757,-0.001387,0.014035,0.019307,-0.000912,0.017069,7
-0.006182,0.012982,-0.008763,-0.007315,-0.002634,-0.011986,5
-0.002904,-0.005138,-0.009515,-0.003879,0.00202,0.007388,5
-0.005814,-0.004146,0.01186,0.001506,-0.003102,-0.000003,6
0.015402,0.011244,-0.00363,0.008941,0.019501,0.009879,6
0.015402,0.011244,-0.00363,0.008941,0.019501,0.009879,6
0.002746,0.000868,-0.001183,-0.00645,-0.00044,0.009451,6
0.004637,-0.004297,0.014447,0.029243,-0.039576,0.011803,6
-0.034318,0.037802,-0.027856,0.046286,0.003419,0.048403,6
-0.018618,-0.008178,0.001808,0.001352,-0.016178,0.016457,7
-0.018618,-0.008178,0.001808,0.001352,-0.016178,0.016457,7
-0.015082,-0.022761,0.003073,0.016367,-0.014044,0.001663,6
0.000367,-0.018095,0.006119,0.011592,0.01171,-0.014524,6
-0.020663,-0.021798,-0.005484,0.014208,-0.006576,0.012509,8
-0.003311,-0.01833,-0.008482,-0.018335,-0.000041,0.018597,6
-0.006355,-0.007926,0.002691,-0.007058,-0.003329,0.005952,8
-0.008384,0.005183,0.020439,0.012918,-0.012038,0.001468,7
-0.003193,0.001827,0.009225,0.016573,0.017129,-0.024329,5
-0.005247,-0.003173,0.001034,-0.004628,-0.003545,0.000745,6
-0.010451,-0.025245,-0.005823,0.014964,0.003685,0.00667,7
-0.024803,-0.012938,-0.009665,-0.006611,-0.013951,0.025121,6
-0.020514,-0.015867,0.015675,0.02935,0.00539,0.015793,7
0.013433,0.014259,-0.003464,0.002843,0.011138,-0.00721,5
0.000097,-0.003296,0.006978,0.010983,-0.028978,0.009415,7
-0.007506,0.009441,0.000186,0.003612,-0.001901,-0.01098,6
0.010312,-0.026855,0.007019,-0.000634,-0.000948,0.023459,5
-0.024267,-0.007517,0.000007,-0.019149,0.013518,0.017069,6
-0.003837,-0.008453,0.023317,0.018474,-0.013199,-0.012432,6
0.002529,-0.01708,0.007498,0.00125,0.018675,-0.024436,5
-0.017282,-0.00809,0.018647,0.007097,0.014106,0.009881,6
-0.005268,0.004359,-0.001938,-0.00018,0.023408,0.009196,6
-0.012887,-0.004816,-0.006767,-0.019097,0.007846,-0.011181,5
-0.007443,0.008506,0.015849,-0.017116,-0.011114,0.001109,6
-0.005603,-0.016659,0.000736,0.016035,-0.032555,0.015032,7
-0.00413,-0.007689,0.006264,-0.003137,-0.009564,0.007777,6
-0.022909,-0.002698,-0.007343,-0.007865,-0.003112,0.013587,6
-0.010743,-0.001432,0.004824,0.008187,0.004581,0.004737,7
-0.017845,-0.013412,-0.003763,0.006215,-0.016923,0.012345,8
0.017249,0.001447,-0.017647,0.00531,0.006152,0.010496,6
0.017249,0.001447,-0.017647,0.00531,0.006152,0.010496,6
0.017249,0.001447,-0.017647,0.00531,0.006152,0.010496,6
-0.01758,-0.002673,0.008268,0.015792,-0.017097,0.003404,5
0.028501,-0.000977,-0.023853,0.009857,-0.003344,0.015048,7
-0.011019,0.030097,0.009042,0.017421,0.035258,0.005353,6
0.001103,-0.009782,-0.009182,-0.014256,-0.026285,0.016388,6
-0.011182,0.000997,0.008646,0.013026,0.019163,-0.008528,6
-0.006894,0.018677,0.000582,0.000588,-0.026391,0.008955,6
-0.012226,-0.001397,-0.002959,-0.01119,-0.010198,-0.004317,7
0.013507,0.019735,-0.003159,0.012875,0.013579,0.005179,5
-0.010985,-0.006294,-0.003391,0.009272,0.009616,-0.019184,5
-0.025858,-0.021846,-0.01543,-0.007018,-0.013572,0.016402,6
-0.012836,-0.004018,0.004905,-0.005799,0.002412,-0.001715,7
-0.025451,-0.019046,-0.000642,0.001932,-0.006205,-0.002206,7
-0.008383,0.000462,0.020907,-0.006278,-0.007477,0.00276,6
-0.023588,-0.013334,0.00901,0.010094,-0.010954,0.006224,7
-0.017598,0.005663,0.015692,0.016721,-0.007515,0.013388,7
-0.015156,-0.0097,-0.004568,-0.004831,-0.017065,-0.01307,7
0.002453,0.015846,0.00047,0.005728,0.028249,0.016976,6
-0.00067,-0.005825,0.012987,0.015489,-0.024511,-0.002868,6
-0.011999,0.003561,-0.005222,0.007806,-0.015917,-0.006428,6
-0.008296,0.006875,-0.006415,0.013503,-0.01121,-0.009147,6
-0.020442,0.005094,0.008251,-0.005498,0.023158,0.006518,5
0.014342,0.005135,0.021003,-0.002372,-0.009097,-0.031651,7
-0.006626,0.010115,0.003496,0.01407,-0.006831,-0.010538,5
-0.003499,-0.005898,-0.001029,0.002145,0.005833,0.010933,6
-0.01047,0.008781,0.000787,0.020205,-0.007737,0.007453,7
0.006218,-0.00983,-0.008995,0.005055,0.013779,0.016044,6
0.006218,-0.00983,-0.008995,0.005055,0.013779,0.016044,6
0.027158,-0.030983,-0.00611,-0.00661,-0.033857,-0.007171,6
0.019686,-0.005315,0.01167,0.019314,-0.019582,0.013473,7
0.007046,-0.016002,0.007726,-0.009361,-0.003988,0.01845,6
0.023109,-0.006902,0.01006,-0.006202,-0.0082,-0.010831,6
-0.030028,-0.015845,0.001187,0.017969,0.001449,0.000981,6
-0.027206,-0.009282,0.00723,0.024208,-0.009466,0.008885,6
-0.030028,-0.015845,0.001187,0.017969,0.001449,0.000981,6
-0.005908,-0.001001,0.024567,-0.01534,0.022292,-0.009808,5
0.011694,0.00517,-0.003064,-0.019673,-0.010648,0.003703,6
0.000963,0.012733,0.018117,-0.002931,-0.00215,0.009965,6
-0.022692,-0.007167,0.001794,0.012942,0.001538,0.001927,6
-0.014304,-0.020547,-0.004004,0.008928,-0.013124,0.015926,6
-0.012482,-0.031085,-0.000364,0.006966,-0.015736,0.015801,6
-0.005231,0.008873,0.001129,0.015091,0.014925,0.005164,6
-0.025557,-0.01609,-0.012235,-0.035851,-0.010333,0.015006,5
-0.004053,-0.002638,0.006137,0.019585,-0.004213,-0.021438,6
0.014637,0.013826,0.016158,-0.001239,0.013013,0.002661,5
-0.003515,0.000045,-0.000486,-0.004833,0.011476,0.021924,6
0.007625,0.01053,-0.021281,0.02089,0.00826,0.011375,6
-0.014152,0.015287,0.02008,0.011666,-0.006563,0.019046,7
0.030477,-0.02319,-0.02334,-0.003631,-0.000503,0.004136,5
-0.00474,-0.008977,0.015724,0.003477,-0.023007,0.004391,8
0.006828,0.014706,0.009719,0.015879,-0.025561,0.003035,6
0.03537,0.006568,0.008951,-0.02045,-0.004727,0.006622,5
0.035264,0.006263,0.008072,-0.019434,-0.004735,0.006303,6
-0.023363,-0.013752,0.011026,0.010107,-0.012733,0.003185,7
-0.019216,-0.011049,-0.020611,-0.00113,-0.025034,0.007764,6
0.019033,-0.007027,-0.0045,0.005856,0.016504,0.028549,5
0.009104,-0.027979,0.006121,-0.002422,0.011139,-0.014321,6
-0.008281,0.007802,0.004504,0.016008,-0.021793,0.015042,7
-0.01968,-0.009015,0.019368,0.00935,-0.003846,0.004325,5
-0.008389,0.010576,0.025383,-0.007623,0.005793,0.003905,7
-0.001972,-0.001443,-0.000889,-0.005075,0.015326,0.005794,5
-0.019249,-0.00234,0.009186,0.007851,-0.020947,0.005672,8
-0.03412,-0.009899,0.027632,-0.029519,0.022559,0.038368,8
-0.001392,-0.025827,0.001293,-0.008043,-0.001144,0.003777,6
0.001689,0.014833,0.00406,0.001251,-0.00189,-0.013501,6
0.020787,0.012744,-0.005176,0.025837,0.003338,-0.003051,6
-0.008641,0.000938,0.013965,0.006518,0.012858,-0.012509,5
-0.01043,-0.025733,-0.002904,0.030553,-0.021251,0.007558,7
-0.005303,-0.004711,-0.001617,-0.019505,-0.000254,-0.004413,7
-0.000131,-0.018517,-0.009384,0.01469,-0.015906,-0.009835,8
-0.019001,0.002963,-0.014823,-0.008745,-0.007989,-0.006234,6
0.011128,-0.017002,0.005216,0.030142,-0.027324,0.029965,7
0.010727,-0.000075,0.013524,-0.010024,-0.010424,0.006095,6
0.004949,0.019282,0.003529,0.011444,-0.001261,-0.015925,6
-0.012126,0.003765,0.012614,0.019482,-0.017281,0.010843,7
0.022405,-0.001355,-0.012633,0.015005,0.007139,0.001822,5
-0.012118,-0.003559,0.002451,0.011015,-0.029772,0.010221,7
-0.002509,0.017165,0.01104,0.004498,-0.008204,-0.004114,7
0.00672,0.011238,0.017691,0.005631,-0.008551,-0.009163,7
0.00829,0.020361,0.021924,-0.006587,-0.0095,-0.011561,6
-0.025157,0.01718,0.011775,-0.00178,-0.012569,0.033402,7
-0.029905,-0.010685,0.008506,0.009751,-0.018,0.017507,7
-0.011074,-0.002463,0.009006,0.005237,-0.024482,0.030516,7
0.00131,-0.005065,0.022901,0.0165,-0.001686,0.005519,6
-0.000683,-0.000391,0.000936,0.003136,0.022884,-0.000494,5
-0.000681,0.006785,-0.006745,-0.002171,0.011375,0.004291,5
0.006598,-0.003795,0.00402,-0.005573,0.012273,-0.0009,6
0.018937,-0.002337,-0.010128,0.000543,0.012913,0.035877,6
0.006598,-0.003795,0.00402,-0.005573,0.012273,-0.0009,6
0.019858,-0.002879,-0.010229,0.000686,0.012392,0.036458,6
-0.032389,-0.017798,-0.004992,-0.031608,0.000298,0.001707,6
-0.014364,-0.031211,-0.01562,-0.005608,0.018163,-0.025231,5
-0.011512,-0.012924,0.003721,0.010757,-0.024177,0.002964,6
-0.013094,0.002464,-0.001348,-0.020596,-0.0125,-0.00554,7
-0.000328,-0.018434,-0.020798,-0.004425,-0.021612,-0.00025,6
0.01431,-0.022196,0.015499,-0.004405,-0.014197,-0.029251,4
-0.01748,-0.002699,-0.001143,-0.008171,-0.002813,0.002379,7
-0.009356,-0.023318,-0.016128,0.004125,-0.016037,-0.003951,7
-0.005204,-0.001175,0.009507,0.009718,-0.020465,-0.011359,6
0.000764,0.013168,-0.006779,-0.012835,-0.010883,-0.019543,6
-0.007274,0.024716,-0.001874,0.022595,0.008025,-0.004126,5
-0.006496,-0.002859,0.00424,0.00328,-0.020971,0.018195,7
-0.004753,0.001862,0.012129,-0.012249,-0.009665,-0.010221,6
0.010695,-0.021148,-0.021175,0.011685,0.007953,-0.000512,6
0.002502,-0.006243,0.00127,0.000429,0.017682,-0.007203,5
0.038439,-0.038864,-0.012741,0.014566,-0.024116,0.024379,6
-0.006924,-0.010484,-0.003476,0.021218,-0.024752,0.003374,7
-0.005118,0.003425,0.009752,-0.00512,0.023575,0.005282,5
-0.004766,0.004266,0.008064,-0.002899,0.022825,0.002871,6
-0.004424,0.000358,0.011528,-0.008555,0.022111,0.004094,6
0.033777,-0.022107,0.000052,-0.004178,0.000158,-0.001693,6
-0.001387,-0.000123,0.020114,-0.003805,0.009832,0.006617,6
0.006174,0.009083,0.003434,-0.004417,0.004194,-0.028923,6
0.023446,-0.014572,-0.002738,0.008807,0.015578,0.013509,6
-0.018999,-0.00764,-0.006875,0.023227,-0.016267,0.016533,7
-0.003091,0.015365,-0.015964,0.031795,-0.013604,0.020327,7
0.0005,0.002013,0.015025,0.01059,0.00549,0.001294,7
0.008529,0.000919,0.012606,0.00003,-0.006934,-0.02877,4
-0.026102,0.001421,0.016906,-0.002006,0.000065,0.01902,6
-0.017163,-0.011554,0.020907,0.011431,-0.010447,0.017315,8
0.007562,-0.016416,0.012395,-0.008263,0.016295,0.009417,6
-0.018619,-0.020474,-0.001974,0.011524,-0.018549,0.013204,7
0.004465,0.007704,0.00737,-0.012215,0.010546,-0.028682,5
-0.00027,0.011384,-0.005922,0.022234,-0.015849,0.018146,6
-0.014022,0.000877,0.011432,-0.000563,0.001434,-0.002518,7
-0.011209,0.029623,0.002719,0.011685,-0.011843,0.019608,6
-0.005833,-0.015324,-0.015183,0.006372,-0.013017,0.005179,6
0.037214,-0.023416,-0.014674,-0.004209,-0.008149,-0.006723,5
-0.017239,0.003227,0.019907,-0.011751,0.010676,0.007326,6
-0.01615,0.003187,0.005854,0.008097,-0.014912,0.004865,6
0.015923,0.001327,-0.02451,0.009757,0.004933,0.000868,6
0.004784,-0.014711,0.007317,-0.005576,0.019417,0.005453,5
-0.024895,0.010081,-0.015177,0.026764,0.011451,0.001615,5
-0.000066,-0.005441,-0.002828,0.005886,0.014904,-0.02599,6
-0.00032,0.006054,-0.00036,0.004519,0.020466,0.008541,5
0.004665,0.000417,0.019387,0.007898,0.00429,0.005307,7
-0.000275,0.008458,0.023148,0.013196,-0.000629,-0.010681,6
0.00038,-0.004814,0.022086,0.026451,0.00195,-0.013826,7
0.028567,-0.022111,0.002395,0.004949,0.011275,0.021664,6
0.00011,0.018447,-0.011754,0.000106,-0.006017,-0.019862,5
-0.022648,-0.016673,0.017789,0.006334,-0.018654,0.008042,6
0.008372,-0.00415,0.009197,0.009537,-0.032346,0.006009,4
0.013191,-0.021051,-0.01951,0.008547,0.008783,-0.000903,7
-0.028348,-0.006988,-0.00194,-0.007574,-0.002827,0.009841,5
0.012261,0.011586,0.017531,-0.00058,-0.008025,0.004534,6
-0.006468,0.024687,-0.004558,0.022761,0.007492,-0.006052,5
-0.004675,0.013696,0.025501,0.026163,-0.019771,0.009518,8
-0.013659,-0.013669,-0.008044,-0.015443,-0.003913,0.012675,6
0.006965,-0.000944,0.007784,0.019288,0.005747,-0.028487,5
-0.006468,0.024687,-0.004558,0.022761,0.007492,-0.006052,5
-0.006185,0.025329,-0.005764,0.021907,0.006433,-0.006325,5
-0.013659,-0.013669,-0.008044,-0.015443,-0.003913,0.012675,6
-0.014276,-0.012575,-0.011962,-0.011781,-0.007232,-0.000541,6
-0.018263,-0.019516,-0.002481,0.004192,-0.005268,-0.009132,5
0.005291,-0.009409,-0.003252,-0.002902,0.015647,0.01657,5
-0.001172,-0.024663,0.017489,-0.011229,0.010648,0.010032,6
-0.005209,-0.002008,-0.003644,0.014708,-0.017107,0.014542,5
-0.008567,-0.012572,0.012728,-0.000973,-0.013362,0.011404,6
0.000209,0.007967,0.025055,-0.012277,-0.009803,-0.005919,7
-0.000214,0.004381,0.000914,0.00767,0.021951,0.008419,5
0.001791,0.006604,-0.003174,0.010699,0.01897,0.004424,5
0.029265,-0.014853,-0.003128,0.010978,-0.010045,0.008804,6
0.021809,-0.02637,0.003343,-0.010664,-0.002954,-0.005495,6
-0.014494,-0.008538,-0.010677,-0.027841,-0.016183,-0.01527,6
-0.006662,-0.011929,-0.016593,0.009321,-0.005509,-0.00725,6
-0.014494,-0.008538,-0.010677,-0.027841,-0.016183,-0.01527,6
-0.012347,0.0143,-0.012134,0.013005,-0.000987,-0.003361,5
0.002236,-0.008431,0.003415,0.023123,-0.027356,0.011035,7
-0.003795,0.000865,0.003491,0.013703,-0.030325,0.000989,6
-0.009694,-0.009017,0.011946,0.030306,0.001825,-0.01871,5
0.019608,-0.01265,0.02278,0.028133,-0.011079,-0.000705,7
0.0213,-0.027334,0.002289,-0.016517,-0.006102,0.009008,6
-0.002885,-0.00491,0.007923,-0.011423,0.019764,-0.008178,5
-0.002885,-0.00491,0.007923,-0.011423,0.019764,-0.008178,5
-0.016794,-0.002322,0.010049,-0.014837,-0.026449,0.021466,7
-0.014435,-0.012461,0.002374,0.001649,-0.009288,-0.006852,6
-0.009933,0.007129,0.019635,0.020734,-0.023613,0.015905,7
-0.006876,-0.001635,0.02643,-0.00298,-0.009688,-0.002124,6
0.013491,0.013141,0.034441,-0.005813,-0.021229,0.005207,6
-0.006876,-0.001635,0.02643,-0.00298,-0.009688,-0.002124,6
-0.005282,0.009092,-0.011866,0.000045,0.022277,0.007103,5
-0.021394,0.00192,0.002835,-0.042759,-0.004311,0.008615,6
-0.014127,-0.031298,0.031897,-0.032336,0.037063,0.033544,6
-0.006316,-0.033932,0.034281,-0.040746,0.027156,0.031829,6
0.007036,-0.008209,-0.0076,-0.01251,0.021288,0.014099,4
-0.004027,-0.013499,-0.015487,-0.010512,0.019937,0.013104,5
-0.004531,0.001304,0.011061,-0.034582,0.001911,-0.011842,7
-0.006933,-0.028387,0.000008,-0.005158,-0.009372,-0.007209,4
0.026248,-0.037934,0.006365,-0.003682,0.006683,0.000345,6
-0.011072,0.006964,-0.003486,-0.000477,-0.000054,-0.008182,5
-0.01018,-0.00474,-0.003817,0.016001,-0.011126,0.016373,6
-0.011543,-0.006573,0.004944,-0.00848,-0.025681,-0.003587,6
-0.011072,0.006964,-0.003486,-0.000477,-0.000054,-0.008182,5
0.000072,-0.017337,0.012911,0.001564,0.005254,0.005588,5
-0.001848,-0.001234,0.004127,0.029964,-0.011754,0.005016,6
-0.005428,-0.024253,-0.007486,-0.013322,0.007713,-0.031205,5
-0.016229,-0.004653,0.029159,0.028977,-0.018298,0.012881,7
-0.022923,-0.015568,0.004993,0.004184,-0.015622,0.005189,7
-0.010301,0.002463,-0.002157,-0.004701,-0.007068,-0.009958,6
-0.029671,-0.005108,0.006417,0.022755,-0.021638,0.019137,7
0.028537,-0.003518,-0.011232,0.014933,0.004307,0.000153,5
-0.023777,-0.015134,0.002573,0.018331,-0.001991,-0.003661,6
-0.002784,0.002083,0.011061,0.007066,0.003973,0.009518,6
0.00802,-0.003968,-0.004972,-0.002518,0.009129,-0.005041,5
-0.010475,0.002629,-0.001044,-0.006103,-0.006731,-0.008994,6
-0.002784,0.002083,0.011061,0.007066,0.003973,0.009518,6
0.012818,-0.007257,0.014311,0.000452,0.009509,-0.023845,5
