@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M28'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute class {good,bad}

@data
0.015969,1.926527,-2.187216,0.982213,0.692467,0.772065,0.569942,1.197261,-0.982703,0.286446,-1.173817,-1.208909,-0.440503,1.432452,1.057063,-1.930227,-2.117447,1.844154,0.542194,0.872895,-0.374825,-0.128491,-0.156407,0.481875,1.88907,-1.131772,-1.443347,0.085329,good
-0.205489,1.024132,3.946463,-1.828605,2.657971,-0.709379,0.735047,0.524742,1.097768,-0.030674,0.371732,0.660615,0.860935,-0.5794,2.627367,0.138847,-0.337922,-0.800825,0.232008,-0.824838,0.923758,0.763254,0.038292,-0.441712,-0.272042,1.160269,-1.706043,-0.324775,good
-3.309733,-1.323132,-0.164399,3.40499,0.430346,-2.696773,-0.935177,0.143438,-1.322628,0.262834,0.070913,0.23079,-0.850931,-0.172548,0.955706,-0.248118,0.116348,1.492163,-0.366683,1.341385,-0.606334,1.071173,1.09308,0.796599,-0.458224,0.231825,0.851475,-0.975193,good
1.424343,-2.873985,-0.058423,0.796607,1.59124,-0.281331,-0.241665,0.811604,1.222211,-0.684014,-0.213575,1.528914,-0.358291,-0.102649,-0.580508,-0.96937,-1.130531,1.356353,-0.750449,0.39595,0.767551,-0.406061,1.436168,0.577606,-0.639474,0.559929,0.001199,-0.378217,bad
1.683805,-1.145601,1.183734,-3.203829,3.647658,-2.613877,1.956527,1.096047,0.010052,-1.366456,1.772749,-0.994022,0.07982,1.348185,0.223462,-2.184358,1.053308,0.224882,-0.050185,1.165002,1.343357,-0.661734,-0.946069,-2.49243,-1.699701,-1.277083,1.44632,-2.161269,bad
3.688099,-1.622102,1.816547,-1.037985,-2.390451,0.053331,-1.450849,1.529738,-0.940431,1.608404,1.166365,-0.034636,-1.21378,0.383681,2.284891,0.421305,-0.754763,-0.55911,1.742386,-1.158658,0.575246,-0.031476,1.553943,-1.103859,-0.591783,-0.652592,-0.006855,-1.777619,good
0.573429,-0.909087,-2.263289,-0.762724,0.569886,0.470443,-1.439401,-1.548727,-1.495917,-0.129232,-2.148293,0.635552,-0.931706,0.089009,-0.145976,-1.453786,0.071539,0.88283,-0.137304,-0.09228,0.311666,0.755017,0.309389,1.23659,-0.564025,-0.205015,0.043601,-0.234303,bad
2.089468,0.637844,-1.098217,-0.30015,0.461314,1.309365,0.455393,-0.194398,0.224456,0.284349,-0.189473,-0.012509,-0.55941,2.115405,-0.041159,-0.436723,2.275508,-0.099499,0.910421,-0.38766,-1.116563,0.599867,1.213316,0.318423,0.638346,1.834069,-0.10202,-0.755195,bad
-3.978159,-1.797974,-1.669933,-1.083283,-1.127037,-1.159306,-1.448428,0.864614,2.650229,1.493849,-0.479113,-0.112716,-1.485122,2.263176,0.368314,-0.592742,-0.954517,-0.15179,-0.528655,1.00428,-0.172783,-1.465452,-0.760257,-0.976348,-0.111271,2.651147,-0.323001,-0.375422,good
1.659236,0.184359,0.201676,0.267856,-0.448147,-0.030735,-0.690876,-2.266468,0.721509,0.26953,-1.069804,-1.735234,-1.187509,-0.906305,0.914507,0.007208,0.512337,-0.96393,-0.350833,-0.872028,-0.108422,-2.490288,0.52977,1.798788,0.611447,-0.315557,0.113144,0.238473,good
-0.631877,-0.299973,0.118251,-0.584226,-0.186312,-1.478872,0.804112,1.351579,1.590259,-0.258664,2.295589,-1.462607,2.761793,0.334007,-0.423732,-1.521936,1.707047,1.638426,0.545123,-1.180765,-0.136525,-1.039104,-0.97008,-0.382751,-1.108589,-0.189522,0.40422,-1.082921,bad
1.862982,-1.055505,-1.37343,0.170957,-0.856031,0.751149,0.205552,-1.402307,-0.515331,0.897179,-1.032579,-0.077183,0.755438,-0.714752,-0.459304,-0.739866,-1.527274,0.622582,0.985433,0.754407,0.052146,0.120049,0.117757,-0.885332,0.327031,0.785052,0.990514,0.33036,good
1.758214,0.282432,-1.412721,-0.391105,-1.080206,-1.554166,-0.337035,-0.395891,0.044104,-0.726104,3.079993,-0.407074,-0.670526,1.662667,1.040524,0.4252,-1.139493,-1.103128,-0.719814,0.581702,0.747148,-0.618076,-0.793524,0.133323,-0.647113,0.537464,-0.88477,0.202438,good
-2.226752,1.188773,-3.272121,-2.372345,-1.480897,2.396828,-0.751456,0.43957,1.016184,0.145736,-0.698624,1.560872,1.059894,1.210006,0.341746,-0.121711,0.583176,-0.84346,0.912595,0.150668,-1.473087,0.024305,0.679781,-1.476416,0.814022,2.176065,0.322693,-0.599086,good
-0.764016,0.353502,-1.343415,-0.184478,0.232416,-1.661165,-1.494932,-0.516687,0.519904,-1.479526,-0.202668,-0.251436,-1.463233,1.407675,-0.077385,-2.723184,-0.139197,2.013558,-1.880016,-0.566395,-0.095906,-0.015011,1.059969,0.272951,0.305157,-2.93647,-0.385081,1.683103,bad
0.462587,0.882335,0.287951,-0.702467,0.784512,1.770767,-1.441397,-0.964657,-1.476869,0.347915,1.015842,2.101995,0.276206,2.033508,-0.212813,1.762523,0.825759,2.508051,-1.827996,-0.496894,-0.863804,-1.321704,-1.281095,-0.578618,-0.360884,-0.008529,0.785596,1.54882,good
-2.359048,-1.474019,1.904732,0.375606,-0.974125,-1.920885,2.481212,-1.894364,1.027219,0.675117,0.508304,-1.11636,2.681546,0.460059,2.525661,-0.091993,1.28582,-0.229226,-0.345627,-1.181021,-1.114563,-1.17224,0.742058,1.362837,1.179839,0.128023,1.217831,0.555774,bad
1.668299,-0.33373,0.834695,-0.658294,0.416643,-0.52016,-0.770761,-1.897884,1.296037,-1.077445,0.667402,0.301831,-1.723459,0.549933,-1.11979,-1.487304,-0.849241,-0.026176,-0.565794,-1.383875,1.27128,-0.35643,-0.149839,1.121813,-0.504083,0.837372,-0.522525,0.563213,bad
-0.483469,2.327161,-0.248348,-1.024678,1.295655,0.267726,-0.41884,1.577705,1.954557,-1.270803,-0.155626,0.435037,-1.294094,0.528021,-1.235531,-1.673538,0.006059,0.602142,-1.214223,-0.086239,-1.177971,-0.047863,0.02374,-0.162805,-1.528535,-1.645637,0.83723,1.712989,good
-0.687728,1.401454,-3.096956,-1.737958,-0.854669,0.139816,-0.498472,1.082533,1.384242,-0.80714,0.482917,0.303817,1.547987,-0.361661,-0.29784,-0.6377,1.761921,-0.162414,0.479017,-0.612228,-1.841551,0.510637,0.731491,0.434499,-0.160522,-1.163201,1.011013,1.210721,good
1.870982,1.941703,-1.418531,0.652026,0.594697,-0.307299,-0.098462,1.067481,0.18139,0.315233,-2.098757,-1.842764,1.728148,-0.683706,-0.242887,0.602669,-0.357689,1.223379,-2.680485,-1.973817,0.029699,0.515947,-1.166445,-1.500176,-0.35382,0.621408,-0.180717,-1.807457,good
1.144055,-0.719928,-3.473728,-2.236,-1.9332,-0.91615,-0.844105,1.289659,1.505489,1.761661,0.582363,-0.154868,0.776986,-0.285568,-0.357707,-0.400553,-0.765557,1.029498,-1.120041,0.142997,0.606411,-0.164601,-2.006457,-1.729143,-0.180794,0.810378,1.168621,1.307459,bad
0.215597,2.787942,-0.595617,0.498135,-0.434738,0.366283,-0.035091,0.040117,-0.818918,-0.812783,1.958005,-0.413988,0.311023,1.483147,1.19999,0.235697,-0.351145,-0.307001,-0.461695,0.026203,-1.312857,-4.099845,-0.622046,0.789894,0.476294,-0.250661,0.788562,1.398778,good
-3.186587,-0.875437,-0.462916,0.902105,-1.097134,-1.114342,0.724687,1.071224,2.876251,1.727509,2.764067,-0.920383,0.517705,0.190039,-0.402212,-1.698964,1.296476,0.541443,-1.603274,0.771533,0.551048,0.287307,0.563981,-1.167682,-0.499204,1.186894,0.21908,-0.855416,good
1.531027,0.31865,0.257803,0.455196,1.035794,3.387407,0.638472,-1.452291,0.344166,-0.960735,0.011835,-1.728992,-2.179023,-1.419053,-0.592808,0.141282,0.154429,1.394558,-0.292729,-1.343109,-0.342024,-0.924952,-1.464138,-1.916188,0.980914,0.490794,-0.004193,0.867426,good
0.057312,1.553854,2.852002,0.80834,2.041311,-0.368016,-0.882727,0.423617,1.754657,-1.966576,0.256221,0.336322,0.747777,-0.271248,1.616805,0.363235,-0.727417,-0.793936,0.930783,1.657347,-0.034898,-0.124106,-1.368051,-1.31422,-0.162695,1.062367,-1.398849,-0.488622,good
1.827339,0.499249,1.879362,-0.748128,-0.148553,-1.911184,-1.535126,-1.018219,2.243918,0.914153,-0.833237,0.956598,-0.271526,0.19003,0.022875,-0.707092,-0.995044,-0.830132,0.608783,-0.711322,0.776768,-0.519695,0.041513,0.272837,-0.136426,0.871871,-0.697404,0.315143,good
-1.915387,2.876112,0.584823,-0.7596,0.750749,-1.453023,1.191562,0.08564,-3.298165,-0.545734,-0.221557,0.71556,-0.820339,-0.115018,-0.506517,0.281035,-0.187042,-0.045462,-2.560331,-2.144808,-0.309041,-0.212433,0.47351,-0.639586,-2.259274,0.109689,-0.244826,0.431043,good
-2.067117,-1.20661,-0.15389,1.194319,-1.247154,-1.426602,-1.266164,-1.805112,0.149724,1.955426,-1.874529,0.466869,-0.65233,1.933088,0.24116,-0.492298,0.491885,0.54557,-1.66312,-0.496089,-0.301512,0.10801,0.162392,1.07917,-1.115756,-0.458235,0.4495,0.412264,good
-0.1119,2.579522,-1.39694,-0.13663,-0.72898,0.37603,-0.353524,0.032433,-0.389006,0.754814,-0.497432,-1.224958,0.460655,-0.213906,1.163684,-0.467559,-1.775882,-0.6345,-0.536585,1.092748,-0.322813,-3.717611,-1.287039,0.494388,0.742567,-0.383089,0.098327,0.695181,good
-1.795573,0.158096,-1.672815,-2.741198,0.351502,-0.235565,2.113707,2.442987,-0.067771,1.13263,1.315887,0.792406,0.763749,-2.746311,0.073964,2.136475,-1.815445,0.495515,-1.494505,-0.803331,1.482793,1.497872,-1.379453,-0.218854,-0.497054,-1.660014,1.407737,1.708143,good
1.607033,2.736745,0.534543,0.652852,1.314209,-1.023585,-0.419657,1.034915,-0.085346,0.279682,-1.360007,0.112231,-1.087302,0.970995,-1.245638,0.208041,-1.166224,0.513955,-2.587078,-2.318928,-0.931296,-0.260729,-1.582827,-2.313907,-1.089158,0.726397,0.805601,-0.017687,good
-2.916419,1.435759,1.19319,0.34476,1.264126,1.01364,-2.04497,-0.147035,0.584802,-1.0032,-0.958724,0.833998,1.544249,0.749623,1.86662,-0.17396,1.247457,0.904,-0.155216,-1.564489,-0.678263,0.182298,0.734082,0.282493,-0.283178,-0.017526,-0.059912,-0.652664,good
-0.487577,1.96202,-1.399673,1.142889,-1.848295,-1.681736,-0.311757,-0.553693,-1.25064,-1.394589,1.463996,0.146905,-1.382175,0.313088,-0.036783,0.740629,-1.001228,-0.464542,-0.509385,0.839747,-0.375367,-0.004034,0.709558,0.192387,-0.168218,0.29551,0.452507,0.427177,good
-2.923863,0.38137,-1.073221,-0.774446,0.336544,2.199425,-1.394801,-0.172929,-0.527999,-3.612646,0.884394,1.242553,-0.991263,1.046302,-0.400703,0.355732,0.027035,1.010743,0.802682,0.33335,-0.586248,-1.781088,-1.45916,0.101553,-0.934848,1.725357,-0.196223,1.404038,good
0.792358,1.726939,-1.799898,-0.19033,-0.137882,2.228341,0.205413,0.488859,-1.479522,1.171178,-0.310796,0.997891,1.645232,1.44623,0.832109,-0.979592,0.027303,0.300759,1.240823,-0.362306,-1.050884,0.227611,-0.488286,-0.273171,-0.240966,0.828993,0.951073,0.325886,good
-0.040854,-2.512028,-0.807221,2.91366,-0.408581,-0.575381,1.242386,0.847907,0.215284,-1.088637,0.860841,0.233126,1.867583,0.335682,-0.313722,0.402712,0.414737,1.293831,1.160803,1.80768,-0.991832,-0.384258,0.331721,0.422002,0.283615,1.465142,0.521481,0.217119,bad
-0.145645,1.81055,1.639148,1.33159,0.185121,2.13326,0.623555,-1.502452,-0.238702,-0.872068,2.045203,-0.338852,0.656362,-0.505049,-0.307122,0.202155,-0.444253,1.088399,-1.02223,0.741828,0.492065,-0.001954,0.287275,-0.436434,-0.703731,0.283397,0.138358,-0.072692,bad
-1.131883,1.954608,-1.2917,1.826642,0.867223,0.038724,-0.38198,1.46016,-1.706301,-0.911199,-0.041979,-0.603405,0.244928,-1.954195,1.412116,-0.149102,-1.311709,0.836011,0.87065,1.042092,-0.265635,0.665577,0.909855,-0.510911,0.594973,0.727518,0.362245,-1.472381,good
1.60651,-1.241063,0.602329,2.227243,0.827933,3.123665,1.870037,0.548419,0.02069,0.561414,-1.492166,0.172279,-0.590332,-0.017722,-1.442421,0.015007,0.073257,0.447086,0.335626,0.772329,0.471047,-0.944619,-0.302523,0.450038,-0.579767,1.091314,-0.644456,0.715383,bad
-5.414432,-0.172952,-0.286922,2.080436,-0.182461,-0.830744,-1.357744,0.690755,-0.043623,-0.410861,-0.435656,0.401214,-0.440743,0.442083,1.415722,0.012752,0.011234,0.850015,-0.901381,1.08966,-0.346056,0.173409,-0.68235,0.442463,-1.272047,0.874864,-0.040233,-0.725848,bad
1.761766,-1.95285,0.432463,-0.053127,1.637466,0.737536,-0.395516,-2.476604,0.526305,-1.945085,1.166329,0.604273,-2.555435,-1.678439,0.140653,-0.240562,0.738613,-0.381666,0.561567,-0.782665,-0.977651,0.379,-1.789033,-2.456548,0.70585,0.568577,0.0342,0.342619,bad
-2.420828,1.49648,-0.895824,0.287832,0.620608,0.861572,-1.860752,-0.513881,-1.477551,-0.562108,-1.740346,1.951888,0.068287,-1.088104,0.753064,0.352095,-0.210811,-0.260115,0.021271,-0.925513,1.244834,0.106687,-0.031124,-0.484983,-0.123212,-1.52383,-0.266068,-0.442645,good
-4.394158,-0.285173,3.703138,1.64944,3.94523,-1.611271,-0.170611,1.049051,-1.820095,2.037582,0.103624,-5.561203,3.231695,0.105563,-0.620568,1.008914,-0.728136,-2.774068,-1.186432,-2.793447,-0.970135,-2.379154,0.981036,-0.448084,0.092459,0.651187,1.473722,0.379881,good
3.349304,-1.315861,1.692085,-0.867081,-3.693464,0.990703,-0.800097,0.384848,-1.235749,0.609125,0.433607,0.729074,0.419185,1.260256,0.433218,0.506579,0.306498,1.133965,2.699295,-0.296959,-0.863755,-0.524447,1.139325,-0.700464,-0.544912,-0.157716,1.179661,-0.199508,good
-2.975883,2.697194,-1.636621,0.000862,0.618421,0.590662,-1.480536,0.621395,-1.510915,-0.50808,-1.161868,1.144485,-0.639097,-0.759252,0.70162,0.253772,1.663995,0.588206,0.92957,0.327494,2.71481,-0.070906,-1.641503,1.260592,-1.04097,-1.75959,0.027462,-0.030216,good
1.110275,0.819835,2.011796,-2.011751,-3.58867,2.37788,-1.317695,2.397838,0.195102,1.139786,0.927888,0.794736,0.356926,1.329076,0.980906,0.512276,-0.214965,0.139697,2.190991,-1.855748,0.084998,-1.715763,0.394965,-0.678785,-0.880498,0.598357,-0.094284,-0.396259,bad
-1.148765,3.38161,0.616478,2.083188,0.005588,-0.36758,-0.077805,0.761395,-0.474979,0.041682,0.444005,-0.975248,-0.806266,-1.642587,0.428807,0.590262,2.386833,1.282562,1.084686,1.075147,1.428161,0.490415,0.271014,1.990574,-1.189385,0.126448,0.179259,-0.882593,good
2.000068,-1.506888,0.691458,-1.957231,2.379455,-2.950669,1.401097,1.003863,-0.234538,-1.099669,2.731973,0.243853,0.32337,0.117833,1.429046,-1.965657,-0.049424,0.973737,-1.179662,0.05861,0.844667,1.468731,0.267011,-0.748242,-1.3355,-0.058188,0.439654,1.053272,bad
-1.96991,-1.169839,-1.036858,-0.255634,1.818773,-1.827198,-4.615519,0.649013,-0.853035,-0.554266,-0.232257,-0.596074,-2.353748,-2.191939,-0.034773,2.633572,0.260395,0.629206,2.116338,-0.583197,0.508989,-1.144167,-0.11831,-1.624866,1.423061,-0.230135,-0.209548,0.416889,good
-4.382254,-1.27593,-0.185621,1.24114,-1.319216,0.096987,1.12943,-0.694351,2.261842,2.81266,1.964954,-0.173877,-1.322396,1.533445,0.127172,-1.827265,-0.243818,0.295873,-0.015441,0.038699,-0.195132,0.094382,0.932918,-0.30818,1.915287,0.710567,-1.419688,-1.176913,bad
1.762833,1.936397,-0.859983,0.90562,0.713859,1.002374,0.373298,1.298041,-0.037167,-1.558089,-0.511394,-1.616274,-1.722359,1.352113,0.097206,1.403378,-1.064866,0.768613,-2.166993,-1.028805,0.280003,-0.305889,-1.466696,-0.458716,1.094582,0.977528,0.033578,0.765596,good
1.207533,-0.33381,0.917737,0.3145,1.854522,-2.491788,-2.672023,0.585692,0.143657,0.134809,2.416704,-2.722489,1.803976,0.786619,0.422248,1.518463,-0.79977,-2.110578,0.720733,1.312381,0.706743,-0.26069,0.199017,1.146107,-0.298731,0.930183,-1.390406,-0.507164,good
0.321914,-1.040854,4.604853,-0.774114,-0.719443,0.138829,1.420768,3.906632,-2.51071,1.909973,-0.161139,3.043336,-1.406476,-1.036913,0.399039,0.407589,-1.239623,0.220697,1.143388,-0.929054,0.668617,-1.054289,2.078326,-0.502589,-0.509169,-0.085498,-0.408999,-0.002959,good
3.780845,-0.554658,1.952228,-0.215693,0.714222,-1.891523,-1.575914,0.184914,1.074033,1.34045,0.865422,1.620797,0.069337,0.301836,1.647087,1.629392,0.356441,-0.496608,-1.803496,0.157472,0.661403,0.499898,-1.921212,-0.0731,-0.116384,0.449374,-0.187092,0.566065,good
-1.188222,5.033125,1.340427,2.270029,-0.303116,0.41799,0.329299,1.47595,-1.294959,1.024176,0.799084,0.157737,-0.851881,-0.228316,-0.184473,0.891145,-0.846688,-0.811789,0.433914,1.287818,-0.359979,-0.294511,-0.036519,-0.16774,-0.106399,0.939314,-0.295302,0.778386,good
-2.471042,-4.233491,0.823916,-3.939236,-1.306004,2.234974,-5.969958,0.538257,-3.701542,-1.070945,-1.585918,-1.684758,-1.085525,-3.482108,-1.230379,-1.751948,0.914034,0.06194,-0.426927,1.149559,-2.617633,1.615382,-2.650441,-1.152385,2.648913,1.52412,-0.895205,1.31116,good
2.950703,0.102436,-1.415502,-0.625298,-1.017171,-0.526259,-0.54165,-1.651302,-0.042617,2.402213,-0.759167,-0.648607,0.904914,-0.18835,1.006242,0.522236,-0.723793,-0.098808,-2.078474,-0.122261,-0.278352,-2.086649,-1.250493,0.132298,1.681176,-0.712495,1.269625,0.56356,good
-0.842682,-0.707346,1.988674,0.873539,1.937033,2.188023,2.965425,1.815766,-1.317647,0.402623,-0.866541,0.589951,0.867943,-1.933547,1.09554,1.710986,-0.027565,0.898298,-0.07199,0.808745,0.005705,0.098539,1.530323,-0.474244,0.028145,1.379325,-0.223756,0.463868,bad
-0.732013,1.933402,-0.446471,-3.860828,0.655547,1.336677,2.418942,-0.865952,2.191872,0.297028,-2.046131,-0.997205,0.200829,-0.243292,-0.944432,0.67917,-1.257704,-2.496072,-0.020039,1.087878,-0.155005,1.220317,0.70744,1.413793,-0.536335,-2.251448,1.777062,-0.668555,bad
-2.245138,-1.285658,-1.493964,-0.936254,-0.253664,3.566613,1.670053,0.460927,2.487178,0.239838,-0.010958,1.559121,0.73011,-2.933945,-1.382113,1.503141,-2.050819,-2.365953,0.368205,1.263151,-1.630722,0.569656,-0.069388,1.208421,-1.064823,-0.612616,1.057915,0.26478,bad
3.150386,-0.948467,0.812244,0.279993,1.44625,-1.427547,-0.846144,-1.030329,-0.184361,1.533872,0.005166,1.068324,-0.636349,0.030433,2.394021,-1.026997,-0.209649,-2.101844,0.738858,0.61696,-1.250953,-1.516058,-0.515782,-0.31545,-0.086496,-0.144699,1.117815,0.052773,bad
-0.586962,0.638688,1.362412,-1.821119,0.407754,1.311112,2.912218,-1.363861,0.471809,0.399204,-0.32927,-1.034696,2.089764,-2.375268,-0.624758,0.723498,-2.543952,0.736818,-0.695995,0.777877,0.156047,1.615044,0.434699,1.482536,-0.723394,-0.276014,0.760337,0.780467,bad
2.305251,0.883613,-2.57097,0.647818,-0.996115,-1.450898,0.129827,0.189259,-1.214168,0.333358,-1.034839,-0.689075,0.245589,0.686007,0.056453,-0.798776,-1.638967,0.24038,0.315565,1.297053,-0.049556,0.343692,-0.131776,0.306005,0.448514,0.38537,0.386892,0.27225,good
0.975343,1.846869,2.357108,0.513283,-3.024611,1.837076,-1.166301,2.277929,-2.630539,1.87901,0.022338,0.179831,-0.930901,0.051144,-0.211155,0.488256,1.16007,-0.650496,-1.795161,1.040928,-1.732853,1.308541,-1.721108,-0.09823,0.663323,0.295692,0.361994,-0.470125,good
-1.012744,0.442005,-1.16008,1.98236,-0.501757,-0.613082,0.060601,1.34802,0.913416,-1.371019,-1.572751,-0.474479,1.11362,-1.430928,-0.321727,0.308329,-1.266507,-0.278643,-0.296839,1.325069,0.224697,0.038189,1.185016,0.331989,1.091986,0.595413,-0.444871,-0.366012,bad
-1.92579,2.748364,-1.41081,1.040815,-0.340339,0.932901,-0.312577,1.25427,-0.483893,-2.766908,0.420234,0.384257,-0.173763,1.600551,0.502377,1.430538,-0.301786,0.506912,1.100255,-0.522768,-0.056571,-0.755976,-0.274418,-0.403032,0.139019,-0.357095,0.2773,0.797247,good
1.232039,0.971837,-1.771572,1.391036,0.561113,-1.994563,-0.019512,0.318724,-1.656801,-2.96885,2.213028,1.05672,-0.599428,2.498188,-1.938074,1.50667,-2.150947,3.010354,0.762059,-1.187631,-3.233213,0.980111,-1.997799,3.452817,2.402408,-0.675527,1.894471,-3.576438,good
-1.893635,-0.311772,-0.114633,1.896122,-0.952746,1.330415,0.744707,-1.034411,0.768128,1.030808,-1.555017,-1.376097,-0.96702,1.889533,0.308681,-0.652695,0.723859,0.304628,-1.235659,-1.449177,0.185869,0.109543,-0.819043,1.273241,-0.897222,0.385372,-0.329213,-0.06632,good
1.674377,-1.288015,-0.556517,0.316589,0.22745,0.972746,-0.274425,-1.66957,0.149778,-1.152636,0.070656,-1.204777,-0.020649,0.041258,0.276889,-0.032635,-0.792893,2.464719,-0.358366,0.933353,0.034892,0.436102,1.258904,-0.186093,-0.532927,0.193183,0.978904,-0.349181,bad
-0.318297,2.530838,1.50192,-1.752375,2.218439,-0.495503,1.449952,0.044229,-0.033957,-1.217008,-1.176725,0.067882,-2.12907,1.648978,0.643168,-0.235883,3.651318,-1.911859,1.317051,1.431066,2.827298,-0.026139,-2.080286,1.135471,-1.416051,-0.243976,-0.361047,-0.6834,good
1.92631,-1.463873,-2.767505,2.171467,0.141175,-0.354741,1.62378,1.040764,-0.465142,-0.783081,-2.790592,-0.627932,0.219385,-1.135363,-1.935502,-1.096959,-0.21258,-1.159258,-0.77301,-1.986465,0.199603,0.069595,0.423054,-0.140234,-0.569496,0.833426,-0.465026,-1.183885,good
-0.676262,1.960858,0.737048,-0.554028,0.465021,1.022773,2.269086,-1.549454,-1.52123,-1.654235,0.035721,-0.71165,-2.014154,0.63311,-0.656655,-0.022745,0.791558,-1.597641,-0.565765,-0.269019,1.56995,-0.090114,0.643223,-0.560664,-0.173222,0.363976,1.089178,-0.47661,good
-1.120368,1.817841,-1.743886,-0.308808,-0.942753,-0.35177,-0.058971,0.295909,0.750169,-1.915791,1.352863,-0.394898,-1.63096,-0.025678,0.039064,1.029492,-0.840347,-1.103928,0.147454,0.946316,-1.531351,0.65142,0.753439,0.530843,-0.022205,0.031716,0.646382,0.359411,good
1.577725,-2.550683,-0.241691,2.709512,0.080851,1.37712,2.064214,-1.091999,-1.057932,-1.303153,1.094456,0.934326,-0.971413,-0.714786,-1.604696,0.028873,-0.010473,-0.282471,-0.473928,0.237367,0.517682,-0.145749,0.94706,0.320038,0.017756,0.519246,0.320479,0.447711,good
