@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '-0.326property_magnitude=no known property-0.322housing=for free-0.267credit_amount-0.237personal_status=male single-0.232job=high qualif/self emp/mgmt...' numeric
@attribute '0.347housing=own+0.291checking_status=no checking+0.289credit_history=critical/other existing credit-0.266housing=rent+0.248existing_credits...' numeric
@attribute '-0.297property_magnitude=car+0.289job=unskilled resident-0.289other_parties=none+0.249other_parties=guarantor+0.241property_magnitude=real estate...' numeric
@attribute '0.36 other_payment_plans=none-0.29housing=own-0.268other_payment_plans=bank+0.242residence_since-0.223other_payment_plans=stores...' numeric
@attribute '0.397other_parties=none-0.333job=skilled-0.314other_parties=guarantor-0.236purpose=radio/tv-0.232personal_status=male single...' numeric
@attribute '0.358savings_status=<100-0.322credit_history=existing paid+0.318credit_history=critical/other existing credit+0.318existing_credits-0.219savings_status=no known savings...' numeric
@attribute '-0.395other_payment_plans=none+0.354other_payment_plans=bank+0.295job=skilled-0.294employment=unemployed-0.294job=high qualif/self emp/mgmt...' numeric
@attribute -0.356savings_status=<100-0.293checking_status=<0+0.274housing=rent-0.267other_parties=none+0.251savings_status=100<=X<500... numeric
@attribute '0.256employment=1<=X<4-0.239personal_status=female div/dep/mar+0.225purpose=business+0.219num_dependents-0.21employment=unemployed...' numeric
@attribute '-0.432property_magnitude=life insurance+0.311purpose=radio/tv-0.255savings_status=no known savings-0.236purpose=furniture/equipment+0.221savings_status=<100...' numeric
@attribute '-0.465employment=1<=X<4+0.348checking_status=0<=X<200-0.33checking_status=no checking+0.3  property_magnitude=life insurance+0.236employment=<1...' numeric
@attribute '-0.344job=unemp/unskilled non res+0.32 job=unskilled resident-0.304job=skilled+0.25 housing=rent-0.248employment=1<=X<4...' numeric
@attribute '0.392property_magnitude=car+0.369purpose=new car+0.33 employment=4<=X<7-0.269purpose=furniture/equipment-0.268property_magnitude=life insurance...' numeric
@attribute '-0.394personal_status=male div/sep-0.356employment=>=7-0.272property_magnitude=car+0.217purpose=education-0.213residence_since...' numeric
@attribute '0.36 employment=<1-0.27employment=unemployed+0.251checking_status=>=200-0.238residence_since-0.229installment_commitment...' numeric
@attribute '0.413personal_status=male mar/wid-0.328savings_status=100<=X<500-0.303purpose=education-0.244personal_status=female div/dep/mar-0.235job=unskilled resident...' numeric
@attribute '0.354savings_status=>=1000-0.332credit_history=no credits/all paid+0.308employment=4<=X<7-0.304savings_status=no known savings-0.256employment=1<=X<4...' numeric
@attribute '0.291purpose=new car-0.284employment=<1+0.258employment=1<=X<4-0.257job=unemp/unskilled non res-0.242personal_status=male single...' numeric
@attribute '-0.386personal_status=male mar/wid+0.292employment=4<=X<7+0.272personal_status=female div/dep/mar-0.225property_magnitude=life insurance+0.211savings_status=>=1000...' numeric
@attribute '-0.378savings_status=500<=X<1000+0.327savings_status=no known savings+0.291other_payment_plans=stores+0.271installment_commitment-0.257employment=4<=X<7...' numeric
@attribute '-0.334purpose=business+0.326savings_status=>=1000+0.307checking_status=0<=X<200+0.296purpose=used car-0.262employment=4<=X<7...' numeric
@attribute '-0.528checking_status=>=200+0.394purpose=repairs+0.367checking_status=no checking-0.195purpose=radio/tv+0.173credit_history=no credits/all paid...' numeric
@attribute '-0.305purpose=retraining+0.304credit_history=delayed previously-0.243personal_status=male mar/wid-0.221credit_history=all paid+0.22 other_parties=guarantor...' numeric
@attribute '0.327savings_status=>=1000-0.293personal_status=male div/sep+0.257credit_history=no credits/all paid+0.253purpose=retraining-0.237credit_history=delayed previously...' numeric
@attribute '0.347purpose=education+0.295credit_history=delayed previously-0.285savings_status=500<=X<1000-0.276purpose=domestic appliance+0.25 purpose=repairs...' numeric
@attribute '-0.275purpose=used car+0.255purpose=furniture/equipment-0.249purpose=education-0.239savings_status=100<=X<500-0.224checking_status=>=200...' numeric
@attribute '-0.546purpose=domestic appliance-0.255purpose=education+0.227credit_history=no credits/all paid-0.222checking_status=0<=X<200-0.207employment=<1...' numeric
@attribute '-0.375purpose=retraining-0.308credit_history=all paid+0.299savings_status=100<=X<500-0.289savings_status=500<=X<1000-0.278purpose=new car...' numeric
@attribute 0.441savings_status=500<=X<1000-0.318savings_status=100<=X<500+0.317savings_status=>=1000+0.291purpose=education+0.224purpose=repairs... numeric
@attribute '-0.364savings_status=>=1000-0.312credit_history=delayed previously-0.304purpose=other+0.271other_payment_plans=stores+0.247savings_status=no known savings...' numeric
@attribute '-0.352purpose=domestic appliance-0.348checking_status=>=200-0.34purpose=repairs-0.289other_payment_plans=stores+0.241purpose=business...' numeric
@attribute '0.33 purpose=repairs-0.314purpose=education-0.292other_payment_plans=stores-0.27personal_status=male mar/wid+0.26 installment_commitment...' numeric
@attribute '0.384purpose=other+0.244num_dependents+0.243foreign_worker=no+0.232other_payment_plans=stores+0.227property_magnitude=real estate...' numeric
@attribute '0.659foreign_worker=no-0.366num_dependents-0.231own_telephone=yes+0.216credit_history=all paid-0.184existing_credits...' numeric
@attribute '-0.419personal_status=male div/sep-0.281other_payment_plans=stores+0.27 credit_history=all paid+0.25 purpose=repairs+0.236own_telephone=yes...' numeric
@attribute '-0.359credit_history=all paid+0.258purpose=furniture/equipment-0.256property_magnitude=life insurance+0.243checking_status=<0-0.227savings_status=<100...' numeric
@attribute '-0.387purpose=other+0.352other_parties=co applicant-0.338other_parties=guarantor-0.284duration-0.202job=unemp/unskilled non res...' numeric
@attribute '-0.343purpose=used car+0.3  personal_status=male mar/wid+0.276credit_history=all paid-0.267purpose=retraining-0.264savings_status=500<=X<1000...' numeric
@attribute '-0.483purpose=business+0.35 credit_history=no credits/all paid+0.321purpose=education-0.249purpose=other+0.222property_magnitude=real estate...' numeric
@attribute '-0.378credit_history=no credits/all paid+0.332purpose=retraining-0.326purpose=other-0.303purpose=used car+0.267foreign_worker=no...' numeric
@attribute -0.4residence_since+0.372employment=>=7-0.34own_telephone=yes-0.335employment=<1+0.329num_dependents... numeric
@attribute '-0.466num_dependents-0.397installment_commitment-0.31residence_since-0.284duration+0.21 checking_status=<0...' numeric
@attribute class {good,bad}

@data
0.484862,-1.008782,-1.080452,-1.172538,0.590681,-1.434919,1.880935,0.59457,-1.925398,-2.101077,1.671106,-1.070715,-2.077612,-0.777757,1.401646,0.680244,-1.33471,0.101971,0.019885,-1.222157,0.932346,0.045155,1.008244,0.644316,0.725617,1.863996,-0.190888,0.645209,-0.918647,0.350039,-0.412601,-0.219257,0.028284,-0.234658,1.085618,0.762373,1.284909,0.42167,-0.400296,0.914117,0.901595,0.703324,bad
0.871771,2.175442,0.099597,0.3844,0.620035,1.95779,-1.03324,0.102453,0.809975,2.221321,-0.761592,-1.639782,-2.034698,-0.759079,-0.822954,0.837154,1.321612,0.653056,1.503484,-0.722854,0.147129,2.737001,-1.699644,-1.340442,2.073068,-1.735782,-0.156772,1.172435,0.736149,2.569469,-1.404783,3.602896,0.436392,-0.870517,0.576446,-2.460783,0.958295,-1.090433,-0.342287,1.071699,0.079275,-0.47313,good
2.415877,-0.355392,0.361372,2.247861,0.988562,-2.470846,-0.316965,2.143605,1.415957,0.529626,-1.117153,1.701786,0.758426,0.3739,-3.17471,1.547764,1.906489,-1.511147,0.126796,-2.821224,-0.159292,2.628349,-1.441816,-1.065889,1.588836,-0.187917,0.154992,0.90794,3.33325,2.189052,-3.212285,0.832763,-0.145371,-0.303986,2.156011,-1.283636,0.899208,-0.22981,0.124884,-0.459161,0.937416,1.048175,good
-0.03224,2.67947,0.008623,2.248082,1.150485,0.537631,0.506121,1.907132,-1.256065,0.599615,0.24436,-0.84654,-0.854812,-1.204269,0.822247,0.163541,2.076567,1.853915,1.435555,1.492565,1.267544,0.843863,0.252502,1.655348,-1.234004,0.304162,0.693309,-0.921364,1.094964,-1.13601,0.053978,-0.282925,-0.36057,-0.836317,0.239846,-0.028977,-1.013542,0.18366,0.822125,0.343406,0.225682,-0.076126,good
-1.772287,-0.444176,3.598393,-0.289675,0.140632,3.135505,-4.438106,1.257546,-2.841063,1.030234,1.474032,-3.755747,2.530089,0.441092,-4.626169,-0.405592,-0.331877,-3.794959,1.99872,0.762934,0.282151,2.775592,-1.480659,-0.310732,2.905964,-1.417598,0.636802,1.342752,2.276968,1.27358,0.049032,0.171739,-2.490654,-0.388994,1.207265,-1.063558,0.674759,-0.470422,0.553706,1.176505,-1.534104,-0.985808,good
2.695778,-2.536951,1.284862,0.060232,-2.317705,2.486387,-0.477949,-0.114589,-1.59381,-2.26034,-0.24495,-1.953517,-1.64688,-0.126099,-1.066163,-1.937392,0.092768,-0.131829,-0.607691,0.275634,-0.855016,0.813895,-0.312046,0.449567,0.805988,0.394436,0.635075,-0.329387,-0.603922,-0.686392,-0.10295,-1.331762,-1.265014,-0.819434,0.548716,0.696208,2.101232,0.257908,-0.458838,-0.395044,0.186554,-0.504313,good
-1.797358,-0.116611,0.033031,-4.879383,0.10195,0.692379,0.697252,0.813323,-0.843367,1.231403,-1.053343,-1.25998,-0.102746,-1.20584,-0.372644,-0.965596,-0.967126,0.945531,-1.991356,-0.033218,0.647616,0.84947,0.77508,0.570587,2.311396,2.753524,-3.111011,1.314698,0.319744,-3.80902,-2.573638,0.805178,2.582324,0.146498,-0.087132,-1.355202,-2.599016,-1.354339,-2.042512,-2.915667,-0.29088,1.347429,good
-0.867661,1.21956,1.854696,-0.483048,0.446874,-2.649657,2.139587,-1.89371,-0.811084,-0.24291,-0.52068,1.682154,0.693118,-0.361559,0.546624,-2.188288,-1.091168,-0.40974,0.090112,-0.851698,0.202307,1.805923,1.068242,0.774767,2.694594,-1.386186,-1.68695,0.800065,0.860592,0.334206,1.58211,-1.6678,0.086756,0.186832,-0.196282,0.090634,-0.633361,0.044892,1.061407,0.00397,0.53403,-1.136859,bad
1.046055,-1.523977,-1.270293,0.405314,0.250573,0.910628,0.07244,-1.697005,-0.977036,0.094059,1.095209,0.205704,1.529578,-0.969948,0.836195,-0.218438,0.022694,1.029524,0.614623,2.038612,0.078353,1.34838,0.326653,-0.442013,-0.523277,-0.076824,-0.026432,-1.358289,0.70985,0.269348,-0.146517,0.007681,0.013918,-0.426611,0.776659,0.358715,-0.809509,-0.221287,-0.56415,-0.324546,-1.576171,-0.714443,bad
-2.717882,1.443176,-2.696176,-1.000993,-0.175092,0.126166,-2.396319,0.461795,-0.501702,-1.516114,-2.685424,0.74229,-0.329446,0.720504,0.745399,0.267968,-1.223244,0.680618,0.340057,0.972418,1.047131,-0.604589,-1.662229,-0.020353,-0.668757,-0.964828,-0.716203,0.209719,-0.128234,0.794359,0.452853,0.764082,-1.226518,0.603214,0.662268,-0.087853,0.011817,-0.844782,0.173198,-0.111002,0.102774,-0.118785,good
3.286872,0.509878,-0.537909,0.615229,-0.536723,-0.618437,-0.304083,-0.65454,-0.404616,1.621878,-1.652693,-0.681666,-0.603412,1.025156,0.595269,-0.188618,-0.242455,0.245382,0.314995,0.116378,-0.41684,0.736334,0.855104,0.374338,-0.402532,0.342099,0.752406,0.200277,-0.851807,-0.770361,0.480168,0.553553,0.727348,-0.108237,-0.046522,-0.347632,0.84099,-0.415815,-0.116301,0.090168,0.762423,0.191279,good
3.668539,-1.373681,-0.227943,0.93405,0.561721,-0.216209,0.201829,-2.260803,-0.785175,0.727414,1.07876,-1.773511,0.285091,0.835442,0.419617,1.460979,0.514334,0.441119,2.239563,1.549338,-2.572599,1.316542,0.050467,-1.116819,-3.216987,-2.139202,-5.360069,1.669023,-1.199821,-1.940459,-2.539428,-0.631257,-0.90647,0.08663,-1.108011,1.234197,0.177113,0.400556,0.635809,0.915391,1.097199,0.653024,good
0.898366,0.623637,-1.911798,-0.436041,-1.155087,-0.087548,-0.686218,-1.547376,-0.844284,0.574295,0.010176,0.61538,0.720728,0.462342,1.391562,0.061622,0.175239,-1.452457,-0.535151,-0.000795,-0.02545,0.958445,-0.004749,0.006171,-0.332341,-0.553082,-0.485559,-0.595788,0.076541,-0.278525,0.640239,0.468725,0.727837,-0.316883,-0.243152,-0.608656,-0.309389,0.654646,-0.13729,-0.029219,-1.860892,0.545588,good
0.060851,1.543113,-0.206234,1.090675,-0.136675,-2.042216,0.155961,0.001874,-0.397804,-2.006919,4.109083,0.917991,-1.128134,0.633681,-2.834733,1.616035,-3.645208,1.620634,-0.386256,-0.851432,-0.99191,0.297462,-2.768066,3.271229,2.23754,-0.144989,0.481843,-3.627232,-2.769362,-1.712472,-1.718957,-0.082455,0.689758,-0.964622,-2.153011,0.239256,-1.004994,-3.164878,0.38808,3.009167,-0.960033,0.847422,good
-0.180332,1.868003,-1.402056,-3.216059,-0.235381,0.169557,1.360381,-1.571815,-0.450358,0.053481,-0.559864,0.228835,0.959766,1.328672,-0.732613,0.7068,2.47278,-0.89653,0.548296,0.71807,-0.496717,0.209201,1.437564,1.429694,0.382854,-1.333398,0.956059,-0.261983,-0.061169,2.294396,-0.964178,-1.569759,0.887195,-0.114043,-1.59326,0.303683,-0.278462,0.071723,-2.005633,0.172426,0.389866,1.026001,good
-1.911686,-1.495073,3.400673,-1.500242,-4.011809,-0.364519,0.988685,-0.467052,-0.50386,-0.900465,-1.419117,-0.46939,-0.234853,-0.42218,0.642816,1.594367,-1.123409,1.237633,1.628936,-1.320035,1.483067,0.366903,1.667998,-1.168067,0.521589,-2.311899,0.156904,-0.118211,-0.163495,-0.508959,0.117633,0.03313,-0.702002,-1.064131,0.314467,1.743162,-0.654547,-0.5828,-0.566264,-0.741016,-1.476503,-1.136576,good
-1.380715,1.808782,-0.961586,-1.17934,0.751209,0.784687,-1.100827,-0.09644,0.944412,-0.642377,-1.253155,2.646404,0.975483,1.232282,-0.315334,-0.290442,0.985016,-0.450753,0.94196,-0.478194,-0.146125,0.282538,0.540595,-1.013993,1.349092,-0.100314,-0.330796,-0.528427,-0.257677,-1.262596,-0.892869,-0.032582,-1.656851,1.176459,-0.112524,0.603061,-0.107623,-0.364698,0.430432,-2.025883,-1.078791,-0.053827,good
1.802147,-2.046884,-2.978558,-0.181212,-0.649956,-1.1428,0.113246,2.095888,0.295588,1.714345,1.707095,1.547518,1.268083,-0.216787,0.040143,0.693827,0.803028,-0.303098,-2.733468,0.197629,1.02219,-0.483202,-1.349245,-0.940762,-0.117875,-0.828526,-0.511139,0.725741,-0.130033,0.195177,0.459162,-0.388534,0.966435,-0.793278,0.364298,0.131378,-0.54163,1.05533,0.092368,0.53255,-0.848929,0.012458,bad
0.537202,0.302969,-0.682682,-2.454014,-1.388177,-0.993134,1.572048,-1.921501,-1.232704,0.774723,0.216626,0.161613,2.387075,-0.136596,1.81005,-0.205189,0.27661,-1.141869,0.147474,-0.956031,-0.999494,-2.011187,0.042276,1.07294,1.255893,0.237223,1.07921,1.677553,0.304635,-0.275352,-1.240969,0.833858,-1.342927,-0.181065,0.016033,-0.584169,-0.359479,-1.065551,0.603868,0.144694,-0.172582,-0.371259,good
0.912262,0.589439,0.498158,-1.016707,0.471835,-2.365029,-0.952875,1.186854,2.620411,-0.014132,1.855439,1.514958,0.282927,-0.681583,-1.542968,-1.15459,1.6849,-0.047813,1.37331,-0.697875,-1.131368,-0.359054,0.572422,0.968089,-0.71323,-0.17314,0.380227,1.665698,-1.32934,0.563492,0.396428,-1.577867,0.301437,0.499077,0.614285,0.231206,-0.052805,-0.80896,-1.131401,-0.76124,-0.759773,0.402385,good
1.659089,-0.537422,-0.401121,-0.672579,-0.177863,-0.011443,-0.508499,-1.518385,0.960396,-0.59014,2.898261,-0.636908,0.467642,0.887142,1.407221,0.01475,-0.029676,-0.025222,-1.195892,0.092408,1.051716,0.638012,0.271897,0.392114,-1.130169,0.108546,-0.741699,-1.023546,-0.003284,0.226374,0.4098,0.204943,-0.656124,-0.333796,-0.563196,-1.642793,-0.144676,-0.961572,-0.425933,-0.457704,0.270959,0.073363,good
0.111216,2.900932,0.191217,1.661769,-0.098607,-0.744545,-0.184437,0.382996,0.185862,0.025672,-1.569728,-1.767743,0.305587,-0.693146,-1.030711,0.090678,0.435064,1.048817,-0.941263,-0.813418,-0.257586,0.041373,0.547037,-0.00074,-2.271651,0.468553,-0.865349,-1.708121,1.104693,1.218803,-0.612394,-0.041375,0.467365,-0.572732,1.031079,-0.475721,0.105666,-1.597191,-0.004968,-0.961087,-1.098227,-0.627068,good
-2.420969,-2.398691,1.74509,2.69505,-3.116864,0.288082,-0.809056,1.077404,-1.990745,0.756319,0.131419,-1.147361,-0.59918,-0.588832,0.715811,-1.695286,1.428845,0.194361,-0.688163,1.197575,-1.989451,2.654203,0.812722,0.979741,0.239662,-0.053968,1.277544,-2.26519,-0.464051,0.356551,-0.954982,-1.337561,-1.557886,-0.457889,-0.429546,-0.033822,1.153923,0.882617,-0.475106,-0.256392,0.038451,-1.079798,good
2.054669,1.838837,-1.104068,0.47583,0.755803,0.708507,0.355386,1.947133,-0.159363,-0.147263,-0.185666,-1.394281,-0.588951,1.269137,0.47341,-1.825039,-0.804998,0.837627,-1.295665,-0.760415,-0.187563,-0.139317,0.062087,-1.728183,-0.939825,-0.569055,1.798985,1.546547,-1.31536,-1.131337,0.469167,0.269366,0.807464,-0.848685,-0.128799,-0.031228,0.855014,0.268667,-0.378569,0.754786,0.426164,1.352438,good
0.415858,1.272451,-0.485648,1.112978,-1.565356,-2.003952,0.015907,-0.307073,-0.639033,-0.597223,3.132259,0.071627,-1.06736,-0.286736,-0.674515,0.349604,-1.650878,-0.460812,-0.309318,0.397086,0.903049,-0.848571,0.484217,0.373339,0.083684,0.924612,-0.16954,0.498914,-0.320255,-0.271783,0.275086,-0.026682,0.107513,0.357334,-0.647264,-0.918161,1.147046,0.099726,-0.679287,-0.508137,0.322196,0.200888,good
1.775631,-0.770957,-1.971605,0.282069,-0.954993,-0.088973,0.306386,-0.559097,0.189449,-1.003721,-0.594914,-0.82683,0.035143,-0.735359,-1.177778,1.294237,-1.077534,0.865299,-0.621586,0.665223,0.652844,-0.209228,-2.000978,-0.391341,1.688385,1.539821,-0.225558,0.709265,-0.350329,0.92914,0.113888,-0.768113,-0.389328,0.514888,1.592234,1.740585,-0.824725,1.710257,-0.073139,-0.46643,0.031929,0.105954,bad
2.537454,0.596218,-1.157829,0.084491,-1.307091,-0.39688,-0.151587,-1.013697,-0.143626,0.808727,-0.216742,-0.116726,-0.770714,1.706511,-0.382311,1.233483,-0.583728,1.098973,-2.30222,-0.28911,-0.233036,0.701107,-0.331249,-0.437841,0.233349,0.021294,1.231617,0.778773,0.440533,-0.526645,0.494771,-0.356208,-0.764204,0.087216,0.006891,-1.258601,-0.400937,1.146809,-0.19915,-0.142001,0.756983,-0.998387,good
0.173182,-1.440269,-1.607127,1.509859,1.568659,3.515938,1.368935,1.494262,-0.823611,-1.342707,-0.136496,0.885387,-1.528493,1.081347,1.033516,0.081004,0.178964,-1.141519,-0.713506,-0.482364,-0.112304,0.188721,0.1196,-0.435818,-0.901776,0.291113,-0.323446,-0.433251,0.101145,0.375986,-0.348539,0.303195,0.457996,-0.471699,0.627257,-1.167407,-1.316074,0.56753,-0.093804,1.075573,-1.007618,-0.708756,bad
2.839032,-0.936199,-0.259175,0.221738,-0.706935,0.326915,-0.180417,-1.217585,0.164417,1.190111,-1.230436,-0.577562,-0.260186,0.232714,0.161498,0.170904,-0.703143,0.641479,1.068457,0.818064,-0.352575,-0.032899,0.176018,-0.534578,-0.400879,1.122048,0.868316,0.584307,-0.198432,-1.132758,0.499988,-0.079485,0.91349,-0.544997,0.587312,0.139192,1.017351,-0.679313,0.057955,0.605171,0.200909,0.568238,bad
-0.232678,-0.604964,-1.892212,-1.082066,-0.445121,0.946874,-0.868204,-0.477302,0.740815,0.064812,0.619256,0.639518,0.895393,-0.249428,1.601071,0.578031,-0.698383,-1.508096,0.8561,-0.599016,2.042832,0.522434,-0.939761,-0.778432,0.021752,-0.496276,-0.985497,-0.695701,-0.840395,-0.745452,0.009581,-1.378688,-0.557016,0.137501,-0.217034,-0.500247,-0.067479,-1.276583,-0.337278,-0.7698,-1.106474,-0.024211,good
-0.027096,0.538991,-0.995712,-1.084294,-0.882335,0.492608,-0.017776,-1.222514,1.536412,0.370708,1.335272,0.401481,2.09086,1.390304,0.963338,-1.791956,-0.381628,0.273903,1.262399,-1.4579,0.229919,-0.300295,0.216802,1.022395,2.361643,-0.670939,-1.928035,0.156287,1.311916,0.407435,1.127509,-1.48807,1.408511,-0.466216,-0.472519,0.307525,0.146405,-0.327311,0.798612,0.192981,1.721811,-1.052604,good
1.143159,-1.156798,-1.156735,1.132847,1.648877,1.675887,0.977072,-0.55774,0.238611,1.609748,0.132721,-0.636497,-0.255316,-1.296129,2.922548,-1.303067,0.461412,-0.923242,-0.680601,-0.655094,-1.503197,-2.923837,-1.547134,-1.00159,3.50863,-2.961553,-1.672056,-0.214801,1.121606,1.61301,1.018366,0.168632,0.517178,-0.146126,-1.626585,-1.483247,-0.842415,-1.343431,1.380255,-0.265314,0.459003,0.311654,bad
-0.923803,-0.924024,0.462125,1.295179,2.30997,-1.470177,-2.949946,-1.077673,-2.640355,-2.072566,1.561127,-0.996293,-0.440361,-0.073338,-1.249405,0.782683,-0.764718,2.199788,0.068062,1.823963,-0.021215,-0.182222,2.02788,0.028906,-0.103856,-0.133656,1.080061,0.246832,0.289601,0.586823,0.367461,0.896805,0.138468,-0.395462,0.093817,0.932095,1.361664,0.293858,0.065479,-1.101156,-0.379125,-0.18141,good
3.380011,-2.204335,-0.606419,0.398503,-0.135437,-0.510337,-0.116107,1.009003,0.864827,2.319606,0.525762,1.19505,0.126195,0.69607,1.220147,2.609398,0.603855,-1.231031,-1.82317,-0.507974,0.561662,-0.408325,-0.780918,-0.336293,0.321092,0.683547,-0.953507,-0.093565,-0.25928,-0.310419,0.495188,-0.848218,1.004974,-0.633933,-0.001694,-0.967321,0.539728,0.482691,0.351227,0.159897,0.507417,0.81056,bad
1.914449,0.119202,1.803546,-0.489968,0.545287,-1.067468,-1.093644,-2.404219,2.27757,-0.475325,-1.702036,-0.377258,-0.803952,-0.35848,1.026023,-1.271152,-0.050615,-2.013915,0.234721,-0.843249,-0.199167,-2.199662,-0.588345,1.111999,0.699128,-0.0245,0.067612,0.417873,-0.863823,-0.430063,-0.798903,0.397653,-0.488989,-0.89821,1.730381,0.489622,-1.078781,0.241681,0.390178,0.312694,1.109443,-0.880253,bad
-1.865134,-0.343285,2.192687,0.94954,0.589649,0.936971,-0.554588,-1.187416,1.975193,1.113499,0.483764,-1.552625,1.659018,1.504,-1.404694,1.03137,1.196708,-0.203999,-0.391878,1.441732,0.112972,0.187599,1.709161,-1.01335,0.869854,1.241578,-0.344751,-0.912721,-0.929509,-1.39922,0.854252,1.444975,0.322745,-0.69341,-0.379531,1.473275,-0.361595,-0.872977,0.768165,-0.577676,0.865937,-0.869779,bad
-0.96272,1.982327,2.601528,-0.998022,0.929281,-4.053327,3.063033,0.003561,-1.436652,-1.793578,-0.568902,0.282798,0.149892,-0.574881,-1.353577,-0.538503,-0.774915,-1.328778,-0.422864,-2.745846,-0.934972,-0.137258,-0.303871,-2.004313,-1.172103,0.011142,0.084209,-1.536129,1.328818,-1.712148,1.138354,0.304677,0.237274,0.025466,1.026816,-1.717171,1.458261,1.361819,-0.14042,-0.292259,0.46734,-0.430919,good
1.86236,-1.047489,1.179822,-2.07821,-4.021888,1.728305,-1.837328,1.203807,-0.213265,0.782011,-0.033053,1.119518,0.218301,0.951404,0.915069,3.013038,0.502284,1.471434,1.299642,-0.937685,-1.237315,-0.745873,0.082084,-1.828629,0.348009,0.326866,1.280404,0.001891,1.58617,0.416626,-0.108839,-0.765515,0.675226,-0.810502,1.139722,1.414191,-1.472766,1.185239,1.524695,0.6294,0.184809,0.970894,bad
0.944664,1.050052,-1.029148,-0.735288,0.404618,0.020247,-0.272935,0.847205,0.817658,0.331109,2.640318,-0.845394,2.223584,-0.334275,1.088408,-1.79646,0.553456,0.282576,-1.356069,0.353382,1.581581,0.129468,-1.224784,-0.438982,-1.452328,-0.726883,-1.066473,-0.358206,-1.411418,0.781805,0.663375,0.275153,0.106167,-0.090802,-0.102508,-0.02557,-0.433082,-0.998472,-0.115242,-0.302425,-0.265152,0.911384,good
-0.629334,0.354555,-0.899397,-1.455062,1.57288,0.274858,2.457782,2.058768,-0.019266,-1.945552,-0.723288,-1.835431,-0.658326,-0.788473,1.390905,1.254952,-3.560003,0.94717,-0.566751,0.578971,-0.976588,1.788593,1.263304,0.922397,-0.812124,0.39785,1.87871,0.526113,0.057546,0.714903,-1.132764,0.789854,0.19976,-1.353136,-0.172002,0.161763,1.184639,1.094279,1.657148,-1.708124,-0.444396,-0.323265,bad
1.374466,0.682221,1.815222,-0.598379,1.953646,1.134381,-0.743675,-0.116322,1.074647,0.381412,0.770008,0.929125,-1.092437,0.535688,1.001991,-0.694657,0.296191,-1.65358,0.358154,-1.102361,0.945949,-0.291251,-1.644765,0.265897,-1.106818,1.334469,-1.842315,-0.189234,-1.191811,0.764001,0.253659,-0.437322,0.003505,0.219667,0.563692,0.185267,-0.440421,-0.27577,0.118179,-0.245533,-0.750342,0.473667,bad
0.489104,-2.253831,3.858914,-2.65459,-2.438646,-0.416219,3.09441,1.473608,-1.843033,-0.4984,-0.798684,2.961624,2.703498,0.337664,-1.805524,-0.092151,-0.043936,0.29642,1.827478,-0.884528,-0.514274,-1.98053,-0.189061,-0.900956,0.094311,-1.066882,-0.246227,-0.447228,0.727903,0.382898,1.13993,2.094302,-1.006345,1.378808,-0.347773,-1.126103,-0.831681,1.210816,0.679055,-0.762655,-0.870304,1.09094,bad
2.073524,-0.32297,0.088872,-2.0046,1.570658,-0.330598,2.458219,-0.825023,-1.267531,0.902213,1.350611,-0.99975,-0.835315,1.220619,2.902648,-0.186543,-0.168748,-1.549251,-1.649688,-0.069338,-1.01354,-1.456941,1.511348,-1.257667,1.506919,-0.074246,0.908819,-0.103345,0.067655,-2.640713,-1.278011,1.706762,-1.388706,-0.214017,0.411609,0.247901,0.835011,-1.086932,0.413472,-0.54428,-0.324077,0.468091,good
-3.581922,-2.353447,-1.420737,0.907509,-1.626206,-1.272358,-0.927609,0.848358,2.808768,-0.144915,-0.207645,-1.826533,-0.200627,0.027543,1.41169,0.30488,-1.267241,0.910342,0.235335,0.325095,0.341805,-0.354832,-0.154115,0.244653,-0.223043,2.201019,-0.016781,-0.79762,-0.327008,1.271613,-0.911901,-0.337639,-0.143335,-0.688288,-0.092874,-0.660579,0.062065,1.096652,-0.401254,0.65179,-1.376318,0.651637,bad
-2.369278,0.925007,-0.547915,-4.219396,1.316654,-1.019612,0.462996,0.974295,0.757219,-0.811296,0.783061,-0.094326,-2.34856,0.780578,-0.670657,0.926256,-0.696923,0.986856,-1.502886,0.925443,-0.351136,-0.913252,2.024831,0.975451,0.561587,0.372537,-1.317328,0.627962,0.454876,-0.007814,0.496808,1.717706,-1.85086,0.24663,0.457304,0.955994,1.480137,-1.002169,-1.043888,0.251388,-0.377416,0.286287,good
0.942265,-1.210625,-2.307337,-0.902629,-1.264448,1.099143,-0.431775,-1.600674,-0.536884,0.952452,-1.110764,0.017269,0.427643,-0.255538,0.062736,-0.480354,-1.273172,1.045326,1.048875,1.246065,-0.310095,0.030131,-0.169858,-0.671192,-0.318102,0.686746,0.949005,0.188451,1.109391,-0.696344,0.384734,0.090488,0.161201,-0.493623,0.609197,0.240155,0.111712,0.285991,-0.208778,1.427368,-0.760717,-0.3594,bad
